#                                                                                    --- full sequence --- -------------- this domain -------------   hmm coord   ali coord   env coord
# target name                accession   tlen query name           accession   qlen   E-value  score  bias   #  of  c-Evalue  i-Evalue  score  bias  from    to  from    to  from    to  acc description of target
#        ------------------- ---------- ----- -------------------- ---------- ----- --------- ------ ----- --- --- --------- --------- ------ ----- ----- ----- ----- ----- ----- ----- ---- ---------------------
KAI3428319.1                 -            605 1271at3041           -            370  1.2e-184  612.7   4.2   1   1  2.1e-187  1.8e-184  612.1   4.2     7   370   180   591   176   591 0.92 -
KAI3437771.1                 -           1054 1271at3041           -            370   1.1e-67  227.9   6.7   1   6   3.4e-52   2.9e-49  167.2   0.1     6   168   205   379   201   387 0.91 -
KAI3437771.1                 -           1054 1271at3041           -            370   1.1e-67  227.9   6.7   2   6   0.00037      0.32    9.1   0.0   188   213   426   451   423   455 0.91 -
KAI3437771.1                 -           1054 1271at3041           -            370   1.1e-67  227.9   6.7   3   6   3.6e-08   3.1e-05   22.4   0.2   213   270   521   592   515   596 0.77 -
KAI3437771.1                 -           1054 1271at3041           -            370   1.1e-67  227.9   6.7   4   6      0.49   4.2e+02   -1.1   0.0   275   299   705   730   694   732 0.85 -
KAI3437771.1                 -           1054 1271at3041           -            370   1.1e-67  227.9   6.7   5   6   0.00015      0.13   10.4   0.1   308   328   811   831   805   836 0.91 -
KAI3437771.1                 -           1054 1271at3041           -            370   1.1e-67  227.9   6.7   6   6   2.3e-06     0.002   16.4   0.0   335   370  1001  1039   983  1039 0.84 -
KAI3436543.1                 -            445 1271at3041           -            370   7.6e-16   57.3   2.3   1   1   5.2e-17   4.5e-14   51.4   2.3     5   370    57   439    54   439 0.73 -
KAI3423607.1                 -            410 1271at3041           -            370   9.5e-10   37.2   7.6   1   2   8.2e-07   0.00071   17.9   0.7     5   145    10   134     6   161 0.81 Chlorella vulgaris isolate 211/11P chloroplast, complete sequence, whole genome shotgun sequence.
KAI3423607.1                 -            410 1271at3041           -            370   9.5e-10   37.2   7.6   2   2   3.1e-07   0.00027   19.2   1.1   217   370   224   404   213   404 0.70 Chlorella vulgaris isolate 211/11P chloroplast, complete sequence, whole genome shotgun sequence.
KAI3426442.1                 -            665 1271at3041           -            370   3.4e-07   28.8   0.1   1   2     5e-06    0.0043   15.3   0.0     8   160   231   398   227   416 0.68 -
KAI3426442.1                 -            665 1271at3041           -            370   3.4e-07   28.8   0.1   2   2   0.00012      0.11   10.7   0.1   240   326   500   592   488   604 0.76 -
KAI3426443.1                 -            689 1271at3041           -            370   3.8e-07   28.6   0.1   1   2   5.3e-06    0.0045   15.2   0.0     8   160   255   422   251   440 0.68 -
KAI3426443.1                 -            689 1271at3041           -            370   3.8e-07   28.6   0.1   2   2   0.00013      0.11   10.6   0.1   240   326   524   616   512   628 0.76 -
KAI3433310.1                 -            614 1271at3041           -            370   1.1e-06   27.1   0.2   1   2   6.3e-06    0.0054   15.0   0.0     6   145   175   320   172   330 0.79 -
KAI3433310.1                 -            614 1271at3041           -            370   1.1e-06   27.1   0.2   2   2   0.00019      0.16   10.1   0.1   271   326   480   539   411   556 0.73 -
