#                                                                            --- full sequence --- -------------- this domain -------------   hmm coord   ali coord   env coord
# target name        accession   tlen query name           accession   qlen   E-value  score  bias   #  of  c-Evalue  i-Evalue  score  bias  from    to  from    to  from    to  acc description of target
#------------------- ---------- ----- -------------------- ---------- ----- --------- ------ ----- --- --- --------- --------- ------ ----- ----- ----- ----- ----- ----- ----- ---- ---------------------
KAI3438237.1         -            960 263at3041            -            775         0 1327.8  30.8   1   3    1e-263    2e-260  865.4  15.1     1   471     7   496     7   507 0.97 -
KAI3438237.1         -            960 263at3041            -            775         0 1327.8  30.8   2   3     1e-11   1.9e-08   32.1   2.8   461   507   513   580   499   590 0.80 -
KAI3438237.1         -            960 263at3041            -            775         0 1327.8  30.8   3   3  1.2e-132  2.1e-129  432.0   0.2   520   775   675   958   662   958 0.93 -
KAI3434570.1         -            777 263at3041            -            775     7e-23   79.8  11.0   1   1   6.4e-26   1.2e-22   79.0  11.0    21   464    23   474     7   487 0.81 -
KAI3438927.1         -            868 263at3041            -            775     2e-20   71.7   1.3   1   1   1.6e-23   2.9e-20   71.1   1.3    25   450    31   462    14   474 0.84 -
KAI3438156.1         -            995 263at3041            -            775   1.6e-11   42.2   0.2   1   2   1.7e-05     0.031   11.5   0.1    89   158   117   186    89   199 0.86 -
KAI3438156.1         -            995 263at3041            -            775   1.6e-11   42.2   0.2   2   2   1.2e-10   2.3e-07   28.5   0.0   248   344   300   395   294   410 0.90 -
KAI3438003.1         -            902 263at3041            -            775   2.1e-09   35.2   8.3   1   1   1.9e-12   3.6e-09   34.5   8.3    86   414   115   450    54   513 0.81 -
KAI3433299.1         -            874 263at3041            -            775   2.7e-09   34.9   2.9   1   2   1.7e-05     0.031   11.5   0.1    88   170   134   218   127   254 0.86 -
KAI3433299.1         -            874 263at3041            -            775   2.7e-09   34.9   2.9   2   2   4.1e-09   7.7e-06   23.4   0.7   247   345   319   416   269   448 0.81 -
#
# Program:         hmmsearch
# Version:         3.1b2 (February 2015)
# Pipeline mode:   SEARCH
# Query file:      /Users/catrionaharrison/Documents/Bioinformatics/rp2/Data/genomes/busco/busco_downloads/lineages/chlorophyta_odb10/hmms/263at3041.hmm
# Target file:     /Users/catrionaharrison/Documents/Bioinformatics/rp2/Data/genomes/busco/data/chlorella_vulgaris.prot.fasta
# Option settings: hmmsearch --domtblout /Users/catrionaharrison/Documents/Bioinformatics/rp2/Data/genomes/busco/Busco_vulgaris/run_chlorophyta_odb10/hmmer_output/initial_run_results/263at3041.out --cpu 1 /Users/catrionaharrison/Documents/Bioinformatics/rp2/Data/genomes/busco/busco_downloads/lineages/chlorophyta_odb10/hmms/263at3041.hmm /Users/catrionaharrison/Documents/Bioinformatics/rp2/Data/genomes/busco/data/chlorella_vulgaris.prot.fasta 
# Current dir:     /Users/catrionaharrison/Documents/Bioinformatics/rp2/Data/genomes/busco
# Date:            Fri Jul 22 15:34:17 2022
# [ok]
