#                                                                            --- full sequence --- -------------- this domain -------------   hmm coord   ali coord   env coord
# target name        accession   tlen query name           accession   qlen   E-value  score  bias   #  of  c-Evalue  i-Evalue  score  bias  from    to  from    to  from    to  acc description of target
#------------------- ---------- ----- -------------------- ---------- ----- --------- ------ ----- --- --- --------- --------- ------ ----- ----- ----- ----- ----- ----- ----- ---- ---------------------
KAI3423826.1         -           1736 222at3041            -            841         0 1218.8  34.9   1  10  2.1e-119  1.5e-116  389.8   0.1     7   180   119   292   114   302 0.98 -
KAI3423826.1         -           1736 222at3041            -            841         0 1218.8  34.9   2  10  4.1e-203  2.9e-200  666.7   3.8   176   494   326   657   320   679 0.95 -
KAI3423826.1         -           1736 222at3041            -            841         0 1218.8  34.9   3  10   6.2e-11   4.4e-08   31.0   0.2   480   543   678   751   663   764 0.73 -
KAI3423826.1         -           1736 222at3041            -            841         0 1218.8  34.9   4  10   1.2e-10   8.2e-08   30.1   1.0   539   584   813   860   796   892 0.78 -
KAI3423826.1         -           1736 222at3041            -            841         0 1218.8  34.9   5  10   3.1e-05     0.022   12.2   0.0   580   611  1018  1049  1000  1066 0.86 -
KAI3423826.1         -           1736 222at3041            -            841         0 1218.8  34.9   6  10   8.3e-05     0.058   10.7   0.1   591   631  1242  1282  1214  1286 0.72 -
KAI3423826.1         -           1736 222at3041            -            841         0 1218.8  34.9   7  10   4.1e-10   2.9e-07   28.3   0.0   629   686  1321  1382  1308  1457 0.72 -
KAI3423826.1         -           1736 222at3041            -            841         0 1218.8  34.9   8  10     0.026        18    2.5   0.0   650   724  1413  1497  1388  1502 0.66 -
KAI3423826.1         -           1736 222at3041            -            841         0 1218.8  34.9   9  10     0.004       2.8    5.2   0.0   728   775  1535  1598  1517  1608 0.70 -
KAI3423826.1         -           1736 222at3041            -            841         0 1218.8  34.9  10  10   8.5e-19   5.9e-16   57.0   0.2   766   836  1615  1692  1604  1698 0.83 -
KAI3425286.1         -           1331 222at3041            -            841   5.6e-08   30.6   2.0   1   4   6.1e-05     0.042   11.2   0.0   709   830   549   669   525   679 0.81 -
KAI3425286.1         -           1331 222at3041            -            841   5.6e-08   30.6   2.0   2   4   0.00058      0.41    7.9   0.0   647   729   617   698   584   708 0.80 -
KAI3425286.1         -           1331 222at3041            -            841   5.6e-08   30.6   2.0   3   4   7.2e-07    0.0005   17.6   0.1   656   808   713   861   703   889 0.88 -
KAI3425286.1         -           1331 222at3041            -            841   5.6e-08   30.6   2.0   4   4       1.4   9.4e+02   -3.2   0.0   765   810  1038  1083   997  1093 0.58 -
KAI3424206.1         -            314 222at3041            -            841   1.1e-05   23.1   0.1   1   2     0.017        12    3.1   0.0   712   803    15   107     3   129 0.80 -
KAI3424206.1         -            314 222at3041            -            841   1.1e-05   23.1   0.1   2   2   2.2e-06    0.0016   15.9   0.1   710   833   139   270   138   279 0.73 -
KAI3433964.1         -           1285 222at3041            -            841   5.5e-05   20.7   0.0   1   3   9.7e-06    0.0068   13.8   0.0   644   804    48   204    28   217 0.76 -
KAI3433964.1         -           1285 222at3041            -            841   5.5e-05   20.7   0.0   2   3     0.011       7.4    3.8   0.0   781   830   256   303   243   355 0.80 -
KAI3433964.1         -           1285 222at3041            -            841   5.5e-05   20.7   0.0   3   3       1.4   9.6e+02   -3.2   0.0   722   766   511   552   464   586 0.71 -
KAI3434463.1         -            501 222at3041            -            841    0.0001   19.9   0.2   1   1   4.3e-07    0.0003   18.3   0.2   648   836   195   379   191   384 0.74 -
KAI3426198.1         -            469 222at3041            -            841   0.00012   19.7   0.9   1   3    0.0088       6.1    4.1   0.1   760   829   119   191    59   208 0.69 -
KAI3426198.1         -            469 222at3041            -            841   0.00012   19.7   0.9   2   3   9.5e-05     0.066   10.6   0.1   711   838   244   367   213   369 0.77 -
KAI3426198.1         -            469 222at3041            -            841   0.00012   19.7   0.9   3   3     0.011       7.4    3.8   0.0   656   741   364   444   360   462 0.75 -
KAI3435657.1         -            513 222at3041            -            841   0.00043   17.8   0.0   1   2    0.0025       1.7    5.9   0.0   649   723   219   297   205   307 0.78 -
KAI3435657.1         -            513 222at3041            -            841   0.00043   17.8   0.0   2   2   0.00017      0.12    9.7   0.0   647   752   310   408   296   418 0.84 -
KAI3430413.1         -            734 222at3041            -            841   0.00079   16.9   0.1   1   3     0.055        38    1.4   0.0   646   684    70   110    25   115 0.76 -
KAI3430413.1         -            734 222at3041            -            841   0.00079   16.9   0.1   2   3      0.15   1.1e+02   -0.0   0.0   775   802   113   140   108   157 0.86 -
KAI3430413.1         -            734 222at3041            -            841   0.00079   16.9   0.1   3   3   6.6e-05     0.046   11.1   0.0   768   829   225   285   189   294 0.87 -
KAI3425252.1         -            531 222at3041            -            841    0.0039   14.6   0.1   1   2    0.0058       4.1    4.6   0.0   774   808    15    49     3    61 0.80 -
KAI3425252.1         -            531 222at3041            -            841    0.0039   14.6   0.1   2   2   0.00058      0.41    7.9   0.0   770   817   235   282   166   305 0.79 -
KAI3424349.1         -            501 222at3041            -            841     0.022   12.2   0.3   1   2    0.0007      0.49    7.7   0.1   778   829   261   310   196   321 0.81 -
KAI3424349.1         -            501 222at3041            -            841     0.022   12.2   0.3   2   2    0.0051       3.5    4.8   0.1   742   809   302   381   297   407 0.65 -
KAI3431507.1         -            985 222at3041            -            841     0.031   11.6   0.0   1   2      0.24   1.7e+02   -0.7   0.0   705   782   170   254   160   262 0.70 -
KAI3431507.1         -            985 222at3041            -            841     0.031   11.6   0.0   2   2   0.00023      0.16    9.3   0.0   766   808   862   904   832   926 0.84 -
KAI3435932.1         -            981 222at3041            -            841     0.052   10.9   0.2   1   2     0.005       3.5    4.9   0.1   771   828    64   117    58   134 0.70 -
KAI3435932.1         -            981 222at3041            -            841     0.052   10.9   0.2   2   2     0.056        39    1.4   0.0   732   803   632   701   583   726 0.78 -
KAI3436212.1         -           1667 222at3041            -            841     0.059   10.7   0.2   1   2    0.0013      0.88    6.8   0.1   759   835   403   481   336   487 0.87 -
KAI3436212.1         -           1667 222at3041            -            841     0.059   10.7   0.2   2   2     0.055        38    1.4   0.0   767   829   563   626   547   635 0.82 -
KAI3425901.1         -            682 222at3041            -            841     0.092   10.1   3.7   1   3       1.1   7.6e+02   -2.9   0.1   567   621   125   181   121   199 0.74 -
KAI3425901.1         -            682 222at3041            -            841     0.092   10.1   3.7   2   3   0.00083      0.58    7.4   0.0   712   833   421   540   403   550 0.63 -
KAI3425901.1         -            682 222at3041            -            841     0.092   10.1   3.7   3   3   0.00024      0.17    9.2   0.8   712   834   507   630   496   634 0.77 -
KAI3436421.1         -            628 222at3041            -            841     0.095   10.0   0.3   1   2    0.0027       1.9    5.8   0.1   769   841   223   296   164   296 0.75 -
KAI3436421.1         -            628 222at3041            -            841     0.095   10.0   0.3   2   2     0.039        27    1.9   0.1   770   802   352   384   270   414 0.69 -
KAI3428369.1         -            409 222at3041            -            841      0.11    9.8   0.0   1   2     0.046        32    1.7   0.0   647   682   118   153   100   309 0.62 -
KAI3428369.1         -            409 222at3041            -            841      0.11    9.8   0.0   2   2    0.0059       4.1    4.6   0.0   645   688   336   379   311   400 0.56 -
#
# Program:         hmmsearch
