#                                                                                  --- full sequence --- -------------- this domain -------------   hmm coord   ali coord   env coord
# target name              accession   tlen query name           accession   qlen   E-value  score  bias   #  of  c-Evalue  i-Evalue  score  bias  from    to  from    to  from    to  acc description of target
#      ------------------- ---------- ----- -------------------- ---------- ----- --------- ------ ----- --- --- --------- --------- ------ ----- ----- ----- ----- ----- ----- ----- ---- ---------------------
KAI3431427.1               -           1008 3222at3041           -            530  4.6e-193  642.0  39.8   1   6     0.045       9.6    4.0   0.0    77   126    12    61     3    68 0.81 -
KAI3431427.1               -           1008 3222at3041           -            530  4.6e-193  642.0  39.8   2   6   4.1e-10   8.7e-08   30.5   3.8     6   126    78   198    69   215 0.75 -
KAI3431427.1               -           1008 3222at3041           -            530  4.6e-193  642.0  39.8   3   6   1.2e-05    0.0025   15.8   3.0    74   138   234   297   228   303 0.78 -
KAI3431427.1               -           1008 3222at3041           -            530  4.6e-193  642.0  39.8   4   6  1.6e-125  3.5e-123  411.4   9.6    74   400   293   655   282   668 0.89 -
KAI3431427.1               -           1008 3222at3041           -            530  4.6e-193  642.0  39.8   5   6   2.6e-57   5.7e-55  186.3   0.5   386   510   739   881   720   899 0.81 -
KAI3431427.1               -           1008 3222at3041           -            530  4.6e-193  642.0  39.8   6   6   0.00084      0.18    9.7   0.1   495   529   968  1002   948  1003 0.81 -
KAI3430617.1               -            770 3222at3041           -            530   1.9e-40  138.3   0.3   1   2   6.2e-28   1.3e-25   89.3   1.1   183   330    51   203    45   213 0.78 -
KAI3430617.1               -            770 3222at3041           -            530   1.9e-40  138.3   0.3   2   2   1.3e-14   2.9e-12   45.3   0.0   406   478   253   327   200   338 0.81 -
KAI3424719.1               -            381 3222at3041           -            530   3.9e-38  130.7   9.6   1   2   8.3e-19   1.8e-16   59.2  10.5   221   324    90   206     7   218 0.71 -
KAI3424719.1               -            381 3222at3041           -            530   3.9e-38  130.7   9.6   2   2   2.8e-20   5.9e-18   64.1   0.0   401   497   252   345   206   355 0.80 -
KAI3436510.1               -            392 3222at3041           -            530   8.1e-35  119.8   7.9   1   3       4.1   8.9e+02   -2.5   0.1   265   292     4    31     3    40 0.85 -
KAI3436510.1               -            392 3222at3041           -            530   8.1e-35  119.8   7.9   2   3   4.3e-24   9.2e-22   76.7   7.7   177   323    69   218    27   224 0.76 -
