#                                                                            --- full sequence --- -------------- this domain -------------   hmm coord   ali coord   env coord
# target name        accession   tlen query name           accession   qlen   E-value  score  bias   #  of  c-Evalue  i-Evalue  score  bias  from    to  from    to  from    to  acc description of target
#------------------- ---------- ----- -------------------- ---------- ----- --------- ------ ----- --- --- --------- --------- ------ ----- ----- ----- ----- ----- ----- ----- ---- ---------------------
KAI3434550.1         -           2636 118at3041            -           2956         0 2118.3  46.9   1   5  5.5e-104  7.7e-101  337.4   0.2  1000  1453   146   676   139   683 0.82 -
KAI3434550.1         -           2636 118at3041            -           2956         0 2118.3  46.9   2   5   1.3e-27   1.8e-24   84.0   0.0  1460  1625   734   926   726   982 0.77 -
KAI3434550.1         -           2636 118at3041            -           2956         0 2118.3  46.9   3   5   4.6e-69   6.4e-66  221.6   0.0  1704  1891  1115  1328   993  1336 0.80 -
KAI3434550.1         -           2636 118at3041            -           2956         0 2118.3  46.9   4   5  3.4e-253  4.8e-250  832.5  31.6  1893  2468  1390  2043  1376  2070 0.89 -
KAI3434550.1         -           2636 118at3041            -           2956         0 2118.3  46.9   5   5    9e-198  1.3e-194  648.6   1.4  2469  2956  2102  2635  2082  2635 0.91 -
KAI3434549.1         -            649 118at3041            -           2956   1.2e-94  316.9   3.9   1   2   1.1e-30   1.6e-27   94.2   0.1   252   367     1   120     1   129 0.94 -
KAI3434549.1         -            649 118at3041            -           2956   1.2e-94  316.9   3.9   2   2   1.1e-68   1.5e-65  220.4   0.9   373   749   159   613   143   625 0.79 -
KAI3434524.1         -            184 118at3041            -           2956   1.8e-28   97.3   0.3   1   2   2.5e-17   3.5e-14   49.9   0.2  2144  2204     1    65     1    70 0.92 -
KAI3434524.1         -            184 118at3041            -           2956   1.8e-28   97.3   0.3   2   2     4e-16   5.6e-13   45.9   0.0  2284  2353    97   172    68   179 0.72 -
KAI3435635.1         -           2551 118at3041            -           2956   2.2e-19   67.1   5.5   1   2      0.37   5.1e+02   -3.7   0.0   337   394   889   946   873   995 0.47 -
KAI3435635.1         -           2551 118at3041            -           2956   2.2e-19   67.1   5.5   2   2   1.8e-21   2.6e-18   63.6   2.9  2404  2904  1892  2397  1886  2408 0.69 -
KAI3426356.1         -           2859 118at3041            -           2956   1.9e-15   54.1   0.1   1   2   2.6e-06    0.0037   13.3   0.1  2383  2467  2329  2420  2288  2441 0.72 -
KAI3426356.1         -           2859 118at3041            -           2956   1.9e-15   54.1   0.1   2   2     8e-14   1.1e-10   38.3   0.0  2785  2955  2667  2857  2504  2858 0.72 -
KAI3438038.1         -           3258 118at3041            -           2956   5.8e-12   42.5   0.0   1   2   1.4e-14     2e-11   40.8   0.0  2725  2900  2991  3168  2897  3185 0.71 -
KAI3438038.1         -           3258 118at3041            -           2956   5.8e-12   42.5   0.0   2   2      0.11   1.6e+02   -2.0   0.0  2931  2955  3232  3256  3226  3257 0.90 -
KAI3434523.1         -             68 118at3041            -           2956   2.3e-11   40.6   0.4   1   1   1.8e-14   2.5e-11   40.4   0.4  2026  2068     2    44     1    50 0.95 -
KAI3433698.1         -           1510 118at3041            -           2956     3e-08   30.2   0.1   1   2   1.6e-10   2.2e-07   27.3   0.0  2802  2885    14    99     9   114 0.89 -
KAI3433698.1         -           1510 118at3041            -           2956     3e-08   30.2   0.1   2   2     0.025        34    0.2   0.0  2929  2955  1482  1508  1479  1509 0.95 -
#
# Program:         hmmsearch
# Version:         3.1b2 (February 2015)
# Pipeline mode:   SEARCH
# Query file:      /Users/catrionaharrison/Documents/Bioinformatics/rp2/Data/genomes/busco/busco_downloads/lineages/chlorophyta_odb10/hmms/118at3041.hmm
# Target file:     /Users/catrionaharrison/Documents/Bioinformatics/rp2/Data/genomes/busco/data/chlorella_vulgaris.prot.fasta
# Option settings: hmmsearch --domtblout /Users/catrionaharrison/Documents/Bioinformatics/rp2/Data/genomes/busco/Busco_vulgaris/run_chlorophyta_odb10/hmmer_output/initial_run_results/118at3041.out --cpu 1 /Users/catrionaharrison/Documents/Bioinformatics/rp2/Data/genomes/busco/busco_downloads/lineages/chlorophyta_odb10/hmms/118at3041.hmm /Users/catrionaharrison/Documents/Bioinformatics/rp2/Data/genomes/busco/data/chlorella_vulgaris.prot.fasta 
# Current dir:     /Users/catrionaharrison/Documents/Bioinformatics/rp2/Data/genomes/busco
# Date:            Fri Jul 22 15:30:51 2022
# [ok]
