#                                                                            --- full sequence --- -------------- this domain -------------   hmm coord   ali coord   env coord
# target name        accession   tlen query name           accession   qlen   E-value  score  bias   #  of  c-Evalue  i-Evalue  score  bias  from    to  from    to  from    to  acc description of target
#------------------- ---------- ----- -------------------- ---------- ----- --------- ------ ----- --- --- --------- --------- ------ ----- ----- ----- ----- ----- ----- ----- ---- ---------------------
KAI3434498.1         -           1083 230at3041            -            867         0 1437.7   0.3   1   2         0         0 1412.0   0.1     3   811    15   960    13   979 0.90 -
KAI3434498.1         -           1083 230at3041            -            867         0 1437.7   0.3   2   2   2.6e-08   3.6e-05   21.2   0.0   810   855   994  1044   989  1054 0.82 -
KAI3430578.1         -            989 230at3041            -            867   7.1e-11   40.0   0.0   1   4      0.49   6.9e+02   -3.0   0.0    29    81   114   167    95   176 0.79 -
KAI3430578.1         -            989 230at3041            -            867   7.1e-11   40.0   0.0   2   4   9.5e-08   0.00013   19.3   0.0   141   266   190   313   183   401 0.85 -
KAI3430578.1         -            989 230at3041            -            867   7.1e-11   40.0   0.0   3   4   1.2e-06    0.0017   15.6   0.0   619   660   611   652   557   684 0.86 -
KAI3430578.1         -            989 230at3041            -            867   7.1e-11   40.0   0.0   4   4      0.05        69    0.3   0.0   731   777   766   813   745   835 0.69 -
KAI3433717.1         -            986 230at3041            -            867   5.3e-10   37.1   0.1   1   5   0.00032      0.45    7.6   0.0    17    81   124   190   106   202 0.81 -
KAI3433717.1         -            986 230at3041            -            867   5.3e-10   37.1   0.1   2   5     0.025        34    1.3   0.0   155   194   211   248   205   287 0.84 -
KAI3433717.1         -            986 230at3041            -            867   5.3e-10   37.1   0.1   3   5      0.46   6.4e+02   -2.9   0.0   244   262   353   371   347   449 0.80 -
KAI3433717.1         -            986 230at3041            -            867   5.3e-10   37.1   0.1   4   5     0.013        17    2.3   0.0   573   604   652   683   626   721 0.84 -
KAI3433717.1         -            986 230at3041            -            867   5.3e-10   37.1   0.1   5   5   8.4e-08   0.00012   19.4   0.0   619   775   759   912   753   925 0.75 -
KAI3436195.1         -            617 230at3041            -            867   1.7e-06   25.5   0.0   1   1   1.7e-09   2.4e-06   25.0   0.0   611   683   359   433   353   451 0.75 -
KAI3425944.1         -            834 230at3041            -            867   2.5e-05   21.7   0.1   1   2      0.28   3.9e+02   -2.1   0.0   672   711   252   290   250   295 0.86 -
KAI3425944.1         -            834 230at3041            -            867   2.5e-05   21.7   0.1   2   2   5.2e-08   7.2e-05   20.1   0.1   604   730   397   537   364   542 0.68 -
KAI3437932.1         -            584 230at3041            -            867   0.00032   18.0   0.0   1   3      0.19   2.7e+02   -1.6   0.0    27    85    53   112    46   120 0.74 -
KAI3437932.1         -            584 230at3041            -            867   0.00032   18.0   0.0   2   3   2.2e-06    0.0031   14.7   0.0   577   647   303   375   299   402 0.87 -
KAI3437932.1         -            584 230at3041            -            867   0.00032   18.0   0.0   3   3     0.099   1.4e+02   -0.7   0.0   736   762   502   528   478   541 0.81 -
KAI3432876.1         -           1045 230at3041            -            867   0.00046   17.5   0.0   1   4     0.022        31    1.5   0.0    11   107    98   201    90   217 0.70 -
KAI3432876.1         -           1045 230at3041            -            867   0.00046   17.5   0.0   2   4    0.0051       7.1    3.6   0.0   284   340   361   421   345   428 0.82 -
KAI3432876.1         -           1045 230at3041            -            867   0.00046   17.5   0.0   3   4       0.2   2.8e+02   -1.7   0.0   577   629   631   687   628   721 0.69 -
KAI3432876.1         -           1045 230at3041            -            867   0.00046   17.5   0.0   4   4   0.00046      0.65    7.1   0.0   722   780   824   884   768   902 0.77 -
KAI3433769.1         -           1126 230at3041            -            867    0.0036   14.5   0.3   1   1     8e-06     0.011   12.9   0.3   569   651   566   652   446   667 0.78 -
#
# Program:         hmmsearch
# Version:         3.1b2 (February 2015)
# Pipeline mode:   SEARCH
# Query file:      /Users/catrionaharrison/Documents/Bioinformatics/rp2/Data/genomes/busco/busco_downloads/lineages/chlorophyta_odb10/hmms/230at3041.hmm
# Target file:     /Users/catrionaharrison/Documents/Bioinformatics/rp2/Data/genomes/busco/data/chlorella_vulgaris.prot.fasta
# Option settings: hmmsearch --domtblout /Users/catrionaharrison/Documents/Bioinformatics/rp2/Data/genomes/busco/Busco_vulgaris/run_chlorophyta_odb10/hmmer_output/initial_run_results/230at3041.out --cpu 1 /Users/catrionaharrison/Documents/Bioinformatics/rp2/Data/genomes/busco/busco_downloads/lineages/chlorophyta_odb10/hmms/230at3041.hmm /Users/catrionaharrison/Documents/Bioinformatics/rp2/Data/genomes/busco/data/chlorella_vulgaris.prot.fasta 
# Current dir:     /Users/catrionaharrison/Documents/Bioinformatics/rp2/Data/genomes/busco
# Date:            Fri Jul 22 15:32:04 2022
# [ok]
