#                                                                            --- full sequence --- -------------- this domain -------------   hmm coord   ali coord   env coord
# target name        accession   tlen query name           accession   qlen   E-value  score  bias   #  of  c-Evalue  i-Evalue  score  bias  from    to  from    to  from    to  acc description of target
#------------------- ---------- ----- -------------------- ---------- ----- --------- ------ ----- --- --- --------- --------- ------ ----- ----- ----- ----- ----- ----- ----- ---- ---------------------
PSC68918.1           -           3969 91at3041             -            820         0 1441.3   0.3   1   2  3.5e-174  5.9e-171  569.3   0.0     1   333   150   508   150   513 0.93 -
PSC68918.1           -           3969 91at3041             -            820         0 1441.3   0.3   2   2  5.3e-265  8.8e-262  869.7   0.1   317   814   527  1099   521  1103 0.90 -
PSC74634.1           -            458 91at3041             -            820   1.7e-20   71.6   0.1   1   3   4.9e-07   0.00082   16.4   0.0    10   164    11   160     5   168 0.80 -
PSC74634.1           -            458 91at3041             -            820   1.7e-20   71.6   0.1   2   3     2e-06    0.0033   14.4   0.1   225   290   174   241   171   269 0.80 -
PSC74634.1           -            458 91at3041             -            820   1.7e-20   71.6   0.1   3   3   2.7e-13   4.6e-10   37.1   0.0   332   462   309   437   289   450 0.91 -
PSC68744.1           -           2426 91at3041             -            820     2e-09   35.0   0.0   1   3   0.00021      0.36    7.7   0.1    86   162  2006  2078  1933  2085 0.68 -
PSC68744.1           -           2426 91at3041             -            820     2e-09   35.0   0.0   2   3   0.00093       1.6    5.6   0.0   218   287  2087  2159  2079  2167 0.75 -
PSC68744.1           -           2426 91at3041             -            820     2e-09   35.0   0.0   3   3   1.9e-07   0.00032   17.8   0.0   374   463  2330  2415  2326  2418 0.86 -
PSC68743.1           -           2450 91at3041             -            820     2e-09   35.0   0.0   1   3   0.00021      0.35    7.7   0.1    86   162  2030  2102  1955  2109 0.68 -
PSC68743.1           -           2450 91at3041             -            820     2e-09   35.0   0.0   2   3   0.00094       1.6    5.6   0.0   218   287  2111  2183  2103  2191 0.75 -
PSC68743.1           -           2450 91at3041             -            820     2e-09   35.0   0.0   3   3   1.9e-07   0.00032   17.8   0.0   374   463  2354  2439  2350  2442 0.86 -
PSC71559.1           -            243 91at3041             -            820    0.0093   12.9   6.8   1   1   1.1e-05     0.019   11.9   6.8   482   540   141   195   136   200 0.88 -
PSC70794.1           -            285 91at3041             -            820     0.013   12.4   0.3   1   1   1.2e-05      0.02   11.8   0.3   482   552   192   276   169   280 0.80 -
#
# Program:         hmmsearch
# Version:         3.1b2 (February 2015)
# Pipeline mode:   SEARCH
# Query file:      /Users/catrionaharrison/Documents/Bioinformatics/rp2/Data/genomes/busco/busco_downloads/lineages/chlorophyta_odb10/hmms/91at3041.hmm
# Target file:     /Users/catrionaharrison/Documents/Bioinformatics/rp2/Data/genomes/busco/data/micractinium_conductrix.prot.fasta
# Option settings: hmmsearch --domtblout /Users/catrionaharrison/Documents/Bioinformatics/rp2/Data/genomes/busco/Busco_conductrix/run_chlorophyta_odb10/hmmer_output/initial_run_results/91at3041.out --cpu 1 /Users/catrionaharrison/Documents/Bioinformatics/rp2/Data/genomes/busco/busco_downloads/lineages/chlorophyta_odb10/hmms/91at3041.hmm /Users/catrionaharrison/Documents/Bioinformatics/rp2/Data/genomes/busco/data/micractinium_conductrix.prot.fasta 
# Current dir:     /Users/catrionaharrison/Documents/Bioinformatics/rp2/Data/genomes/busco
# Date:            Fri Jul 22 15:24:20 2022
# [ok]
