#                                                                            --- full sequence --- -------------- this domain -------------   hmm coord   ali coord   env coord
# target name        accession   tlen query name           accession   qlen   E-value  score  bias   #  of  c-Evalue  i-Evalue  score  bias  from    to  from    to  from    to  acc description of target
#------------------- ---------- ----- -------------------- ---------- ----- --------- ------ ----- --- --- --------- --------- ------ ----- ----- ----- ----- ----- ----- ----- ---- ---------------------
PSC76348.1           -           1755 796at3041            -           1444         0 1071.0  30.0   1   6   1.1e-20   5.6e-18   62.7   0.0    27    78    87   138    67   143 0.91 -
PSC76348.1           -           1755 796at3041            -           1444         0 1071.0  30.0   2   6  3.6e-149  1.8e-146  488.5   1.5    78   504   179   690   172   723 0.84 -
PSC76348.1           -           1755 796at3041            -           1444         0 1071.0  30.0   3   6   2.2e-52   1.1e-49  167.8   5.1   508   650   770   934   724   939 0.82 -
PSC76348.1           -           1755 796at3041            -           1444         0 1071.0  30.0   4   6     3e-25   1.5e-22   77.9   0.0   649   796   958  1154   950  1160 0.76 -
PSC76348.1           -           1755 796at3041            -           1444         0 1071.0  30.0   5   6   6.6e-26   3.3e-23   80.1   0.4   785   966  1172  1424  1163  1431 0.73 -
PSC76348.1           -           1755 796at3041            -           1444         0 1071.0  30.0   6   6   4.3e-59   2.1e-56  190.0   2.1   976  1177  1493  1705  1468  1722 0.84 -
PSC72913.1           -            969 796at3041            -           1444  3.5e-129  431.2   3.9   1   1  8.9e-132  4.5e-129  430.9   3.9  1142  1443    62   372    52   373 0.93 -
PSC74370.1           -            391 796at3041            -           1444   1.6e-18   64.5   1.7   1   3      0.85   4.3e+02   -3.2   0.0    41    71    72   102    70   105 0.86 -
PSC74370.1           -            391 796at3041            -           1444   1.6e-18   64.5   1.7   2   3    0.0067       3.4    3.8   0.1   375   413   227   265   208   268 0.84 -
PSC74370.1           -            391 796at3041            -           1444   1.6e-18   64.5   1.7   3   3     6e-20     3e-17   60.3   1.1  1043  1142   262   362   234   375 0.82 -
PSC75243.1           -            367 796at3041            -           1444   1.1e-17   61.8   4.5   1   3    0.0001     0.051    9.8   0.0  1042  1121    64   142    45   160 0.85 -
PSC75243.1           -            367 796at3041            -           1444   1.1e-17   61.8   4.5   2   3     0.002      0.99    5.6   0.1  1046  1121   153   225   139   233 0.53 -
PSC75243.1           -            367 796at3041            -           1444   1.1e-17   61.8   4.5   3   3   3.3e-16   1.7e-13   47.9   0.5  1044  1121   231   307   226   316 0.92 -
PSC73236.1           -            724 796at3041            -           1444   5.9e-17   59.3  26.4   1   2   1.1e-08   5.4e-06   23.0  16.8  1207  1432    86   314    84   321 0.79 -
PSC73236.1           -            724 796at3041            -           1444   5.9e-17   59.3  26.4   2   2   1.9e-12   9.7e-10   35.4   2.2  1191  1430   320   539   315   548 0.81 -
PSC73243.1           -            892 796at3041            -           1444   3.2e-14   50.3   0.7   1   2     2e-13     1e-10   38.7   0.0  1045  1124    78   157    74   202 0.77 -
PSC73243.1           -            892 796at3041            -           1444   3.2e-14   50.3   0.7   2   2    0.0001     0.052    9.8   0.2  1049  1117   207   270   200   285 0.75 -
PSC72537.1           -            832 796at3041            -           1444     3e-09   33.8   0.3   1   2   7.2e-09   3.6e-06   23.6   0.2  1043  1119   642   718   636   727 0.85 -
PSC72537.1           -            832 796at3041            -           1444     3e-09   33.8   0.3   2   2   0.00032      0.16    8.2   0.0  1050  1122   753   825   747   830 0.85 -
PSC76425.1           -            335 796at3041            -           1444     4e-09   33.4   0.0   1   2     8e-06     0.004   13.5   0.0  1049  1133     7   105     3   110 0.74 -
PSC76425.1           -            335 796at3041            -           1444     4e-09   33.4   0.0   2   2   3.6e-07   0.00018   17.9   0.0  1053  1088   137   172   127   236 0.66 -
PSC76195.1           -            739 796at3041            -           1444   4.7e-07   26.5   0.2   1   2    0.0018      0.91    5.7   0.0   376   414   408   446   364   490 0.73 -
PSC76195.1           -            739 796at3041            -           1444   4.7e-07   26.5   0.2   2   2   2.1e-07   0.00011   18.7   0.1  1075  1121   515   562   511   575 0.88 -
PSC68371.1           -           1064 796at3041            -           1444     5e-07   26.4   0.1   1   1   1.5e-09   7.4e-07   25.9   0.1  1046  1128   795   876   788   903 0.78 -
PSC72105.1           -           1084 796at3041            -           1444   8.8e-06   22.3  11.4   1   6      0.94   4.7e+02   -3.3   0.1  1363  1400    34    69    33    74 0.80 -
PSC72105.1           -           1084 796at3041            -           1444   8.8e-06   22.3  11.4   2   6   5.8e-05     0.029   10.6   0.0  1191  1276   104   184    84   300 0.86 -
PSC72105.1           -           1084 796at3041            -           1444   8.8e-06   22.3  11.4   3   6      0.36   1.8e+02   -1.9   0.1  1207  1258   420   470   409   486 0.77 -
PSC72105.1           -           1084 796at3041            -           1444   8.8e-06   22.3  11.4   4   6      0.14        69   -0.5   0.0  1371  1406   506   541   502   564 0.85 -
PSC72105.1           -           1084 796at3041            -           1444   8.8e-06   22.3  11.4   5   6   2.1e-05     0.011   12.1   0.1  1366  1433   571   640   551   647 0.81 -
PSC72105.1           -           1084 796at3041            -           1444   8.8e-06   22.3  11.4   6   6    0.0078       3.9    3.6   0.1  1209  1390   698   747   670   777 0.65 -
PSC71570.1           -            946 796at3041            -           1444    0.0014   15.0   0.0   1   4      0.33   1.7e+02   -1.8   0.0  1378  1400   280   302   275   322 0.71 -
PSC71570.1           -            946 796at3041            -           1444    0.0014   15.0   0.0   2   4      0.24   1.2e+02   -1.3   0.1  1192  1275   331   412   317   415 0.76 -
PSC71570.1           -            946 796at3041            -           1444    0.0014   15.0   0.0   3   4   2.8e-06    0.0014   15.0   0.0  1356  1427   444   516   427   524 0.86 -
PSC71570.1           -            946 796at3041            -           1444    0.0014   15.0   0.0   4   4       2.5   1.3e+03   -4.7   4.2  1121  1181   642   676   616   685 0.42 -
PSC73688.1           -            907 796at3041            -           1444    0.0037   13.6   0.2   1   2      0.02        10    2.2   0.1  1171  1253    30   107     3   128 0.84 -
PSC73688.1           -            907 796at3041            -           1444    0.0037   13.6   0.2   2   2   0.00016     0.078    9.2   0.0  1339  1438   519   618   446   622 0.76 -
