#                                                                            --- full sequence --- -------------- this domain -------------   hmm coord   ali coord   env coord
# target name        accession   tlen query name           accession   qlen   E-value  score  bias   #  of  c-Evalue  i-Evalue  score  bias  from    to  from    to  from    to  acc description of target
#------------------- ---------- ----- -------------------- ---------- ----- --------- ------ ----- --- --- --------- --------- ------ ----- ----- ----- ----- ----- ----- ----- ---- ---------------------
PSC74142.1           -           1200 439at3041            -            847         0 1165.8 100.5   1   5  5.2e-108  5.2e-105  351.5   2.5     1   289     1   304     1   307 0.83 -
PSC74142.1           -           1200 439at3041            -            847         0 1165.8 100.5   2   5      0.47   4.8e+02   -2.3  10.6   455   588   254   383   248   395 0.71 -
PSC74142.1           -           1200 439at3041            -            847         0 1165.8 100.5   3   5   2.9e-13   2.9e-10   38.1   8.8   233   287   396   450   381   456 0.87 -
PSC74142.1           -           1200 439at3041            -            847         0 1165.8 100.5   4   5  2.5e-108  2.5e-105  352.6  52.1   282   619   493   897   471   900 0.82 -
PSC74142.1           -           1200 439at3041            -            847         0 1165.8 100.5   5   5  1.3e-135  1.3e-132  442.9   6.1   555   847   857  1168   854  1168 0.91 -
PSC68878.1           -           1271 439at3041            -            847   1.3e-58  198.0  85.2   1   5   1.5e-24   1.5e-21   75.5   8.4     1   282     1   302     1   317 0.67 -
PSC68878.1           -           1271 439at3041            -            847   1.3e-58  198.0  85.2   2   5        10     1e+04   -8.9  20.0   458   607   324   472   306   496 0.64 -
PSC68878.1           -           1271 439at3041            -            847   1.3e-58  198.0  85.2   3   5   7.3e-19   7.3e-16   56.6   2.8   304   523   521   762   474   773 0.66 -
PSC68878.1           -           1271 439at3041            -            847   1.3e-58  198.0  85.2   4   5     3e-10   3.1e-07   28.1  32.5   481   731   787  1047   777  1060 0.57 -
PSC68878.1           -           1271 439at3041            -            847   1.3e-58  198.0  85.2   5   5   4.1e-20   4.1e-17   60.8   0.0   740   836  1082  1182  1068  1190 0.84 -
PSC72157.1           -           1271 439at3041            -            847     1e-36  125.6  39.1   1   7   1.1e-18   1.1e-15   56.0   0.1     3   151    26   192    24   206 0.82 -
PSC72157.1           -           1271 439at3041            -            847     1e-36  125.6  39.1   2   7      0.63   6.4e+02   -2.7  14.7   518   661   214   352   200   373 0.64 -
PSC72157.1           -           1271 439at3041            -            847     1e-36  125.6  39.1   3   7      0.12   1.3e+02   -0.4   7.2   528   623   343   443   320   447 0.62 -
PSC72157.1           -           1271 439at3041            -            847     1e-36  125.6  39.1   4   7        10     1e+04  -10.9  27.1   468   594   417   546   387   557 0.53 -
PSC72157.1           -           1271 439at3041            -            847     1e-36  125.6  39.1   5   7   5.7e-09   5.8e-06   23.9  26.4   384   623   647   907   576   921 0.74 -
PSC72157.1           -           1271 439at3041            -            847     1e-36  125.6  39.1   6   7       2.2   2.2e+03   -4.5  14.0   489   612   933  1062   924  1102 0.66 -
PSC72157.1           -           1271 439at3041            -            847     1e-36  125.6  39.1   7   7   1.6e-23   1.6e-20   72.0   1.1   659   831  1039  1212  1035  1223 0.89 -
PSC68712.1           -           1256 439at3041            -            847   1.6e-23   81.9  52.4   1   7     3e-14   3.1e-11   41.3  21.0     5   291    12   327     9   329 0.63 -
PSC68712.1           -           1256 439at3041            -            847   1.6e-23   81.9  52.4   2   7        10     1e+04  -10.1  35.9   444   616   211   396   202   403 0.61 -
PSC68712.1           -           1256 439at3041            -            847   1.6e-23   81.9  52.4   3   7        10     1e+04  -14.2  36.3   458   620   321   481   292   519 0.54 -
PSC68712.1           -           1256 439at3041            -            847   1.6e-23   81.9  52.4   4   7     2e-09     2e-06   25.4  22.6   240   552   473   785   456   787 0.67 -
PSC68712.1           -           1256 439at3041            -            847   1.6e-23   81.9  52.4   5   7        10     1e+04   -7.1  25.6   498   604   812   918   797   941 0.59 -
PSC68712.1           -           1256 439at3041            -            847   1.6e-23   81.9  52.4   6   7      0.29   2.9e+02   -1.6   5.5   518   574  1024  1082  1001  1110 0.52 -
PSC68712.1           -           1256 439at3041            -            847   1.6e-23   81.9  52.4   7   7   1.8e-13   1.8e-10   38.8   0.0   758   831  1148  1226  1144  1232 0.82 -
PSC73477.1           -           1585 439at3041            -            847   1.3e-14   52.5   0.0   1   7   1.4e-08   1.4e-05   22.6   0.0     7    67   346   406   345   417 0.93 -
PSC73477.1           -           1585 439at3041            -            847   1.3e-14   52.5   0.0   2   7        10     1e+04  -10.6  33.4   430   600   496   669   494   689 0.79 -
PSC73477.1           -           1585 439at3041            -            847   1.3e-14   52.5   0.0   3   7        10     1e+04  -10.2  26.1   480   595   739   855   700   859 0.62 -
PSC73477.1           -           1585 439at3041            -            847   1.3e-14   52.5   0.0   4   7     0.021        21    2.2  26.1   416   597  1002  1190   995  1214 0.67 -
PSC73477.1           -           1585 439at3041            -            847   1.3e-14   52.5   0.0   5   7        10     1e+04  -10.0  30.8   491   618  1160  1287  1156  1302 0.72 -
PSC73477.1           -           1585 439at3041            -            847   1.3e-14   52.5   0.0   6   7        10     1e+04  -15.8  38.2   440   603  1219  1383  1213  1403 0.72 -
PSC73477.1           -           1585 439at3041            -            847   1.3e-14   52.5   0.0   7   7   4.1e-13   4.2e-10   37.6   0.0   757   832  1482  1561  1462  1574 0.84 -
PSC67424.1           -           1217 439at3041            -            847   1.7e-06   25.6   0.1   1   5       2.4   2.5e+03   -4.7  25.2   445   618    73   243    59   250 0.66 -
