#                                                                            --- full sequence --- -------------- this domain -------------   hmm coord   ali coord   env coord
# target name        accession   tlen query name           accession   qlen   E-value  score  bias   #  of  c-Evalue  i-Evalue  score  bias  from    to  from    to  from    to  acc description of target
#------------------- ---------- ----- -------------------- ---------- ----- --------- ------ ----- --- --- --------- --------- ------ ----- ----- ----- ----- ----- ----- ----- ---- ---------------------
PSC68712.1           -           1256 776at3041            -            960         0 1066.6 106.9   1   5  1.3e-110    1e-107  360.5   2.0     1   210     8   243     8   249 0.94 -
PSC68712.1           -           1256 776at3041            -            960         0 1066.6 106.9   2   5   1.5e-27   1.2e-24   85.6  36.9   190   369   252   445   245   452 0.80 -
PSC68712.1           -           1256 776at3041            -            960         0 1066.6 106.9   3   5     5e-80   3.9e-77  259.3  40.1   330   716   429   892   425   897 0.74 -
PSC68712.1           -           1256 776at3041            -            960         0 1066.6 106.9   4   5   3.1e-05     0.024   11.8   6.4   676   757   889   968   871   976 0.72 -
PSC68712.1           -           1256 776at3041            -            960         0 1066.6 106.9   5   5    9e-112    7e-109  364.4   1.0   757   960  1028  1248  1010  1248 0.94 -
PSC72157.1           -           1271 776at3041            -            960   8.5e-92  307.9  82.5   1   4   4.6e-36   3.6e-33  113.8  24.5     2   400    25   467    25   473 0.73 -
PSC72157.1           -           1271 776at3041            -            960   8.5e-92  307.9  82.5   2   4   5.1e-24   3.9e-21   74.0  39.7   301   747   431   903   411   911 0.67 -
PSC72157.1           -           1271 776at3041            -            960   8.5e-92  307.9  82.5   3   4         5   3.8e+03   -5.4  24.6   214   388   813   982   793  1000 0.55 -
PSC72157.1           -           1271 776at3041            -            960   8.5e-92  307.9  82.5   4   4   5.4e-41   4.2e-38  130.1   8.1   674   951   941  1223   927  1232 0.82 -
PSC74142.1           -           1200 776at3041            -            960     2e-51  174.2  67.1   1   4   1.3e-28     1e-25   89.1  19.5     3   412     3   450     2   464 0.71 -
PSC74142.1           -           1200 776at3041            -            960     2e-51  174.2  67.1   2   4     7e-18   5.4e-15   53.6  37.9   263   787   371   893   370   901 0.77 -
PSC74142.1           -           1200 776at3041            -            960     2e-51  174.2  67.1   3   4      0.96   7.4e+02   -3.1  15.0   215   403   837  1023   831  1037 0.59 -
PSC74142.1           -           1200 776at3041            -            960     2e-51  174.2  67.1   4   4   2.7e-15   2.1e-12   45.1   0.0   873   940  1079  1151  1074  1164 0.89 -
PSC73477.1           -           1585 776at3041            -            960   1.2e-36  125.4   0.5   1   4   1.6e-14   1.2e-11   42.5   0.0    10    62   349   403   347   419 0.89 -
PSC73477.1           -           1585 776at3041            -            960   1.2e-36  125.4   0.5   2   4     0.034        26    1.7  31.8   105   419   459   781   449   783 0.69 -
PSC73477.1           -           1585 776at3041            -            960   1.2e-36  125.4   0.5   3   4      0.28   2.1e+02   -1.3  12.8   277   386   743   855   725   871 0.69 -
