#                                                                            --- full sequence --- -------------- this domain -------------   hmm coord   ali coord   env coord
# target name        accession   tlen query name           accession   qlen   E-value  score  bias   #  of  c-Evalue  i-Evalue  score  bias  from    to  from    to  from    to  acc description of target
#------------------- ---------- ----- -------------------- ---------- ----- --------- ------ ----- --- --- --------- --------- ------ ----- ----- ----- ----- ----- ----- ----- ---- ---------------------
PSC75171.1           -           1491 126at3041            -            703         0 1156.3  16.6   1   2  3.1e-148    1e-145  486.1   5.7     1   309   193   563   193   576 0.88 -
PSC75171.1           -           1491 126at3041            -            703         0 1156.3  16.6   2   2  4.7e-205  1.5e-202  673.9   3.1   317   696   754  1168   719  1175 0.93 -
PSC71436.1           -            770 126at3041            -            703   2.9e-93  312.7  15.0   1   3      0.39   1.3e+02   -0.1   2.4   303   366   103   166    77   180 0.81 -
PSC71436.1           -            770 126at3041            -            703   2.9e-93  312.7  15.0   2   3   2.6e-10   8.5e-08   30.2   2.0   325   386   359   427   317   437 0.68 -
PSC71436.1           -            770 126at3041            -            703   2.9e-93  312.7  15.0   3   3   1.5e-88   4.8e-86  288.9   0.0   401   674   472   761   468   767 0.90 -
PSC77000.1           -           1882 126at3041            -            703     5e-86  288.8   4.3   1   2       1.6   5.2e+02   -2.1   0.4   673   696   371   394   362   398 0.84 -
PSC77000.1           -           1882 126at3041            -            703     5e-86  288.8   4.3   2   2   1.5e-88     5e-86  288.8   4.3   322   682   433   832   410   852 0.80 -
PSC76999.1           -           2005 126at3041            -            703   5.8e-86  288.6   4.3   1   2       1.7   5.5e+02   -2.2   0.4   673   696   371   394   362   398 0.84 -
PSC76999.1           -           2005 126at3041            -            703   5.8e-86  288.6   4.3   2   2   1.8e-88   5.8e-86  288.6   4.3   322   682   433   832   411   852 0.81 -
PSC68111.1           -           1164 126at3041            -            703   1.6e-81  273.9   0.1   1   2       5.5   1.8e+03   -3.9   1.0   309   373   464   529   445   552 0.61 -
PSC68111.1           -           1164 126at3041            -            703   1.6e-81  273.9   0.1   2   2     5e-84   1.6e-81  273.9   0.1   311   670   701  1089   634  1104 0.84 -
PSC71702.1           -           1292 126at3041            -            703   1.7e-76  257.3   0.0   1   1     1e-78   3.3e-76  256.4   0.0   299   667   249   644   238   653 0.82 -
PSC71703.1           -           1293 126at3041            -            703   2.7e-76  256.6   0.0   1   1     2e-78   6.4e-76  255.4   0.0   299   667   249   645   237   654 0.82 -
PSC76795.1           -           1692 126at3041            -            703   1.3e-65  221.3   0.0   1   1   1.1e-67   3.7e-65  219.8   0.0   386   692   164   496   160   507 0.82 -
