#                                                                            --- full sequence --- -------------- this domain -------------   hmm coord   ali coord   env coord
# target name        accession   tlen query name           accession   qlen   E-value  score  bias   #  of  c-Evalue  i-Evalue  score  bias  from    to  from    to  from    to  acc description of target
#------------------- ---------- ----- -------------------- ---------- ----- --------- ------ ----- --- --- --------- --------- ------ ----- ----- ----- ----- ----- ----- ----- ---- ---------------------
PSC68167.1           -            735 336at3041            -            604         0 1154.5   6.8   1   2  2.9e-139  1.7e-136  455.1   0.2     1   245    46   322    46   325 0.93 -
PSC68167.1           -            735 336at3041            -            604         0 1154.5   6.8   2   2  4.3e-214  2.5e-211  702.3   1.8   241   604   341   722   331   722 0.96 -
PSC75110.1           -            733 336at3041            -            604  2.9e-180  599.7   0.5   1   1  2.9e-180  1.7e-177  590.5   0.5     2   600    43   714    42   718 0.86 -
PSC70398.1           -            846 336at3041            -            604   1.8e-48  164.5   4.1   1   3   1.8e-23   1.1e-20   72.7   0.5     2   136    20   169    19   175 0.80 -
PSC70398.1           -            846 336at3041            -            604   1.8e-48  164.5   4.1   2   3   7.4e-21   4.4e-18   64.1   0.1   288   445   433   597   393   610 0.79 -
PSC70398.1           -            846 336at3041            -            604   1.8e-48  164.5   4.1   3   3   1.8e-09   1.1e-06   26.5   0.0   519   596   723   805   652   811 0.78 -
PSC69100.1           -           1564 336at3041            -            604     1e-34  119.0   0.0   1   3   5.4e-20   3.2e-17   61.2   0.1     2   133    19   170    18   182 0.78 -
PSC69100.1           -           1564 336at3041            -            604     1e-34  119.0   0.0   2   3   1.5e-14   8.7e-12   43.3   0.0   262   417   470   643   462   647 0.75 -
PSC69100.1           -           1564 336at3041            -            604     1e-34  119.0   0.0   3   3    0.0013      0.78    7.1   0.0   508   597  1024  1119  1006  1124 0.78 -
PSC73136.1           -            688 336at3041            -            604   4.5e-32  110.3   0.1   1   3   1.8e-21     1e-18   66.1   0.0     2   134    87   222    86   235 0.86 -
PSC73136.1           -            688 336at3041            -            604   4.5e-32  110.3   0.1   2   3   5.1e-10     3e-07   28.3   0.0   218   414   242   455   232   459 0.77 -
PSC73136.1           -            688 336at3041            -            604   4.5e-32  110.3   0.1   3   3   4.1e-05     0.024   12.1   0.0   523   593   481   556   471   568 0.80 -
PSC69237.1           -           3058 336at3041            -            604   1.3e-30  105.5   0.0   1   2   1.3e-24   7.4e-22   76.5   0.0     2   134  1936  2063  1935  2092 0.90 -
PSC69237.1           -           3058 336at3041            -            604   1.3e-30  105.5   0.0   2   2   1.6e-09   9.6e-07   26.6   0.0   224   411  2114  2325  2107  2332 0.66 -
PSC76214.1           -           1573 336at3041            -            604   8.3e-27   92.9   0.0   1   3   1.5e-20   9.1e-18   63.0   0.0     2   129   981  1110   980  1125 0.87 -
PSC76214.1           -           1573 336at3041            -            604   8.3e-27   92.9   0.0   2   3   4.8e-07   0.00028   18.5   0.0   220   414  1137  1347  1120  1351 0.75 -
PSC76214.1           -           1573 336at3041            -            604   8.3e-27   92.9   0.0   3   3     0.001       0.6    7.5   0.0   523   596  1373  1451  1362  1456 0.82 -
PSC76213.1           -           1574 336at3041            -            604   8.3e-27   92.9   0.0   1   3   1.5e-20   9.1e-18   63.0   0.0     2   129   982  1111   981  1126 0.87 -
PSC76213.1           -           1574 336at3041            -            604   8.3e-27   92.9   0.0   2   3   4.8e-07   0.00028   18.5   0.0   220   414  1138  1348  1121  1352 0.75 -
PSC76213.1           -           1574 336at3041            -            604   8.3e-27   92.9   0.0   3   3     0.001       0.6    7.5   0.0   523   596  1374  1452  1363  1457 0.82 -
PSC73984.1           -            994 336at3041            -            604   1.4e-26   92.1   0.0   1   3   4.3e-13   2.5e-10   38.5   0.0     2   131   145   281   144   290 0.82 -
PSC73984.1           -            994 336at3041            -            604   1.4e-26   92.1   0.0   2   3   1.1e-10   6.5e-08   30.5   0.0   301   447   560   716   528   732 0.72 -
PSC73984.1           -            994 336at3041            -            604   1.4e-26   92.1   0.0   3   3   2.6e-07   0.00015   19.3   0.0   519   599   844   929   827   932 0.83 -
PSC72779.1           -            445 336at3041            -            604   7.3e-13   46.8   1.4   1   2   3.6e-14   2.1e-11   42.0   0.3     3   131    61   189    59   197 0.84 -
PSC72779.1           -            445 336at3041            -            604   7.3e-13   46.8   1.4   2   2     0.012       7.1    3.9   0.0   205   278   215   292   191   350 0.68 -
PSC70224.1           -            895 336at3041            -            604   9.3e-09   33.3   2.6   1   3   2.2e-11   1.3e-08   32.8   0.1    49   135   399   490   372   502 0.81 -
PSC70224.1           -            895 336at3041            -            604   9.3e-09   33.3   2.6   2   3      0.37   2.2e+02   -1.0   0.0   214   319   510   617   506   623 0.74 -
PSC70224.1           -            895 336at3041            -            604   9.3e-09   33.3   2.6   3   3      0.96   5.7e+02   -2.3   0.2   270   323   807   864   799   877 0.66 -
