#                                                                            --- full sequence --- -------------- this domain -------------   hmm coord   ali coord   env coord
# target name        accession   tlen query name           accession   qlen   E-value  score  bias   #  of  c-Evalue  i-Evalue  score  bias  from    to  from    to  from    to  acc description of target
#------------------- ---------- ----- -------------------- ---------- ----- --------- ------ ----- --- --- --------- --------- ------ ----- ----- ----- ----- ----- ----- ----- ---- ---------------------
PSC68726.1           -           1750 72at3041             -           1030         0 1578.5  11.4   1   5   1.2e-07   8.3e-05   19.5   0.0     1    52   270   336   270   340 0.78 -
PSC68726.1           -           1750 72at3041             -           1030         0 1578.5  11.4   2   5   1.9e-23   1.3e-20   71.9   0.2    54   120   369   440   349   455 0.90 -
PSC68726.1           -           1750 72at3041             -           1030         0 1578.5  11.4   3   5    1e-111    7e-109  364.1   0.2   130   398   489   810   484   815 0.89 -
PSC68726.1           -           1750 72at3041             -           1030         0 1578.5  11.4   4   5   4.5e-49     3e-46  156.7   0.0   398   520   839   997   836  1001 0.87 -
PSC68726.1           -           1750 72at3041             -           1030         0 1578.5  11.4   5   5  1.4e-294  9.2e-292  969.5   0.6   524  1025  1056  1599  1053  1607 0.95 -
PSC68590.1           -           1731 72at3041             -           1030   6.9e-40  135.7   0.4   1   2   4.1e-09   2.8e-06   24.4   0.2   550   613  1195  1257  1175  1270 0.89 -
PSC68590.1           -           1731 72at3041             -           1030   6.9e-40  135.7   0.4   2   2   1.5e-34     1e-31  108.6   0.0   730  1012  1314  1602  1295  1608 0.80 -
PSC75442.1           -           2095 72at3041             -           1030   2.2e-34  117.5   0.8   1   3   6.9e-12   4.6e-09   33.6   0.0   548   627   596   678   552   696 0.79 -
PSC75442.1           -           2095 72at3041             -           1030   2.2e-34  117.5   0.8   2   3   1.1e-15   7.2e-13   46.2   0.0   737   946   974  1190   956  1202 0.75 -
PSC75442.1           -           2095 72at3041             -           1030   2.2e-34  117.5   0.8   3   3     4e-12   2.7e-09   34.4   0.1   956  1009  1224  1280  1212  1287 0.89 -
PSC70977.1           -            835 72at3041             -           1030   6.7e-30  102.6   0.2   1   3   6.2e-07   0.00042   17.2   0.2   547   591   241   286   229   296 0.86 -
