#                                                                            --- full sequence --- -------------- this domain -------------   hmm coord   ali coord   env coord
# target name        accession   tlen query name           accession   qlen   E-value  score  bias   #  of  c-Evalue  i-Evalue  score  bias  from    to  from    to  from    to  acc description of target
#------------------- ---------- ----- -------------------- ---------- ----- --------- ------ ----- --- --- --------- --------- ------ ----- ----- ----- ----- ----- ----- ----- ---- ---------------------
PSC71481.1           -            911 495at3041            -            730         0 1139.3  63.0   1   2   3.6e-53   7.2e-50  169.1  12.6     1   138    24   186    24   198 0.86 -
PSC71481.1           -            911 495at3041            -            730         0 1139.3  63.0   2   2  4.8e-295  9.7e-292  968.8  42.4   132   724   201   886   195   891 0.91 -
PSC76540.1           -            629 495at3041            -            730   9.3e-10   36.5   8.5   1   3   5.4e-06     0.011   13.2   0.5   179   294   249   378   243   385 0.73 -
PSC76540.1           -            629 495at3041            -            730   9.3e-10   36.5   8.5   2   3   1.1e-05     0.022   12.1   0.4   180   261   390   478   381   498 0.80 -
PSC76540.1           -            629 495at3041            -            730   9.3e-10   36.5   8.5   3   3   2.9e-06    0.0059   14.1   0.1   183   238   499   554   491   610 0.73 -
PSC74362.1           -            627 495at3041            -            730   1.4e-06   26.0   8.9   1   4   6.5e-07    0.0013   16.2   2.7   184   338   158   326   138   345 0.75 -
PSC74362.1           -            627 495at3041            -            730   1.4e-06   26.0   8.9   2   4   0.00025       0.5    7.7   0.2   304   603   258   301   218   417 0.51 -
PSC74362.1           -            627 495at3041            -            730   1.4e-06   26.0   8.9   3   4     0.076   1.5e+02   -0.5   0.0   563   598   433   468   404   487 0.68 -
PSC74362.1           -            627 495at3041            -            730   1.4e-06   26.0   8.9   4   4   8.1e-05      0.16    9.3   0.0   434   498   488   555   483   576 0.84 -
PSC75226.1           -           1522 495at3041            -            730     2e-05   22.2   4.1   1   2     0.098     2e+02   -0.9   0.0   246   279  1138  1171  1092  1173 0.85 -
PSC75226.1           -           1522 495at3041            -            730     2e-05   22.2   4.1   2   2   2.3e-08   4.7e-05   21.0   1.7   169   295  1296  1429  1289  1476 0.75 -
PSC72913.1           -            969 495at3041            -            730    0.0029   15.1   0.0   1   1   4.1e-06    0.0083   13.6   0.0   423   502   197   272   188   313 0.83 -
#
# Program:         hmmsearch
# Version:         3.1b2 (February 2015)
# Pipeline mode:   SEARCH
# Query file:      /Users/catrionaharrison/Documents/Bioinformatics/rp2/Data/genomes/busco/busco_downloads/lineages/chlorophyta_odb10/hmms/495at3041.hmm
# Target file:     /Users/catrionaharrison/Documents/Bioinformatics/rp2/Data/genomes/busco/data/micractinium_conductrix.prot.fasta
# Option settings: hmmsearch --domtblout /Users/catrionaharrison/Documents/Bioinformatics/rp2/Data/genomes/busco/Busco_conductrix/run_chlorophyta_odb10/hmmer_output/initial_run_results/495at3041.out --cpu 1 /Users/catrionaharrison/Documents/Bioinformatics/rp2/Data/genomes/busco/busco_downloads/lineages/chlorophyta_odb10/hmms/495at3041.hmm /Users/catrionaharrison/Documents/Bioinformatics/rp2/Data/genomes/busco/data/micractinium_conductrix.prot.fasta 
# Current dir:     /Users/catrionaharrison/Documents/Bioinformatics/rp2/Data/genomes/busco
# Date:            Fri Jul 22 15:20:25 2022
# [ok]
