#                                                                            --- full sequence --- -------------- this domain -------------   hmm coord   ali coord   env coord
# target name        accession   tlen query name           accession   qlen   E-value  score  bias   #  of  c-Evalue  i-Evalue  score  bias  from    to  from    to  from    to  acc description of target
#------------------- ---------- ----- -------------------- ---------- ----- --------- ------ ----- --- --- --------- --------- ------ ----- ----- ----- ----- ----- ----- ----- ---- ---------------------
PSC68711.1           -           1716 222at3041            -            841         0 1220.6  32.5   1   9  4.8e-119  3.2e-116  388.6   0.3     8   181   124   297   122   321 0.97 -
PSC68711.1           -           1716 222at3041            -            841         0 1220.6  32.5   2   9  4.7e-202  3.2e-199  663.1   2.9   176   493   328   658   318   661 0.95 -
PSC68711.1           -           1716 222at3041            -            841         0 1220.6  32.5   3   9   1.7e-11   1.1e-08   32.8   0.5   484   541   681   750   663   754 0.77 -
PSC68711.1           -           1716 222at3041            -            841         0 1220.6  32.5   4   9   4.1e-11   2.8e-08   31.5   1.8   538   588   810   862   806   895 0.74 -
PSC68711.1           -           1716 222at3041            -            841         0 1220.6  32.5   5   9   1.1e-05    0.0075   13.5   0.0   579   614  1013  1048   983  1055 0.83 -
PSC68711.1           -           1716 222at3041            -            841         0 1220.6  32.5   6   9    0.0018       1.2    6.2   0.0   608   633  1243  1268  1236  1270 0.88 -
PSC68711.1           -           1716 222at3041            -            841         0 1220.6  32.5   7   9   3.9e-11   2.6e-08   31.6   0.0   629   685  1304  1364  1285  1371 0.88 -
PSC68711.1           -           1716 222at3041            -            841         0 1220.6  32.5   8   9      0.12        84    0.1   0.0   700   724  1442  1475  1384  1482 0.63 -
PSC68711.1           -           1716 222at3041            -            841         0 1220.6  32.5   9   9   8.5e-20   5.7e-17   60.2   0.2   765   836  1595  1673  1500  1679 0.86 -
PSC74299.1           -            314 222at3041            -            841   2.2e-06   25.2   0.1   1   2     0.003         2    5.5   0.0   712   803    15   107     3   125 0.83 -
PSC74299.1           -            314 222at3041            -            841   2.2e-06   25.2   0.1   2   2   2.7e-06    0.0018   15.6   0.1   710   833   139   270   138   279 0.73 -
