#                                                                            --- full sequence --- -------------- this domain -------------   hmm coord   ali coord   env coord
# target name        accession   tlen query name           accession   qlen   E-value  score  bias   #  of  c-Evalue  i-Evalue  score  bias  from    to  from    to  from    to  acc description of target
#------------------- ---------- ----- -------------------- ---------- ----- --------- ------ ----- --- --- --------- --------- ------ ----- ----- ----- ----- ----- ----- ----- ---- ---------------------
XP_005850880.1       -            933 495at3041            -            730         0 1133.2  64.6   1   3   1.1e-12   2.2e-09   35.3   2.3     1    51    24    75    24    77 0.86 -
XP_005850880.1       -            933 495at3041            -            730         0 1133.2  64.6   2   3     1e-46     2e-43  147.8   7.8    13   139    63   198    60   209 0.86 -
XP_005850880.1       -            933 495at3041            -            730         0 1133.2  64.6   3   3  7.4e-292  1.4e-288  958.2  42.9   132   724   216   908   208   911 0.90 -
XP_005845477.1       -            472 495at3041            -            730   1.2e-11   42.8  11.1   1   3     0.023        46    1.2   0.0   650   706    33    95     7    98 0.70 -
XP_005845477.1       -            472 495at3041            -            730   1.2e-11   42.8  11.1   2   3   6.9e-09   1.4e-05   22.7   8.0   180   360   100   302    96   307 0.76 -
XP_005845477.1       -            472 495at3041            -            730   1.2e-11   42.8  11.1   3   3   1.8e-06    0.0035   14.8   0.0   183   230   349   396   334   404 0.88 -
XP_005847777.1       -            638 495at3041            -            730   1.2e-05   22.9  10.0   1   2    0.0004      0.79    7.0   0.8   186   223   169   206   159   215 0.88 -
XP_005847777.1       -            638 495at3041            -            730   1.2e-05   22.9  10.0   2   2   6.7e-07    0.0013   16.2   3.6   194   467   211   499   208   611 0.63 -
XP_005850958.1       -            289 495at3041            -            730   3.7e-05   21.3   0.2   1   2     0.018        35    1.6   0.1   458   520    35   103    25   118 0.47 -
XP_005850958.1       -            289 495at3041            -            730   3.7e-05   21.3   0.2   2   2   2.9e-07   0.00057   17.4   0.0   422   502   109   185    93   206 0.78 -
XP_005851775.1       -           1559 495at3041            -            730   0.00043   17.8   5.2   1   4      0.08   1.6e+02   -0.6   0.2   245   279  1168  1202  1121  1204 0.71 -
XP_005851775.1       -           1559 495at3041            -            730   0.00043   17.8   5.2   2   4   0.00042      0.82    6.9   0.1   179   216  1403  1440  1339  1441 0.52 -
XP_005851775.1       -           1559 495at3041            -            730   0.00043   17.8   5.2   3   4   4.1e-06    0.0081   13.6   0.1   179   225  1403  1449  1395  1458 0.92 -
XP_005851775.1       -           1559 495at3041            -            730   0.00043   17.8   5.2   4   4    0.0032       6.2    4.0   0.1   184   225  1476  1517  1459  1525 0.89 -
#
# Program:         hmmsearch
# Version:         3.1b2 (February 2015)
# Pipeline mode:   SEARCH
# Query file:      /Users/catrionaharrison/Documents/Bioinformatics/rp2/Data/genomes/busco/busco_downloads/lineages/chlorophyta_odb10/hmms/495at3041.hmm
# Target file:     /Users/catrionaharrison/Documents/Bioinformatics/rp2/Data/genomes/busco/data/chlorella_variabilis.prot.fasta
# Option settings: hmmsearch --domtblout /Users/catrionaharrison/Documents/Bioinformatics/rp2/Data/genomes/busco/Busco_variabilis/run_chlorophyta_odb10/hmmer_output/initial_run_results/495at3041.out --cpu 1 /Users/catrionaharrison/Documents/Bioinformatics/rp2/Data/genomes/busco/busco_downloads/lineages/chlorophyta_odb10/hmms/495at3041.hmm /Users/catrionaharrison/Documents/Bioinformatics/rp2/Data/genomes/busco/data/chlorella_variabilis.prot.fasta 
# Current dir:     /Users/catrionaharrison/Documents/Bioinformatics/rp2/Data/genomes/busco
# Date:            Fri Jul 22 15:06:03 2022
# [ok]
