#                                                                            --- full sequence --- -------------- this domain -------------   hmm coord   ali coord   env coord
# target name        accession   tlen query name           accession   qlen   E-value  score  bias   #  of  c-Evalue  i-Evalue  score  bias  from    to  from    to  from    to  acc description of target
#------------------- ---------- ----- -------------------- ---------- ----- --------- ------ ----- --- --- --------- --------- ------ ----- ----- ----- ----- ----- ----- ----- ---- ---------------------
XP_005852203.1       -           2854 117at3041            -           4188         0 2681.3 142.9   1   3         0         0 2309.3  76.7    71  1648   375  2215   363  2229 0.90 -
XP_005852203.1       -           2854 117at3041            -           4188         0 2681.3 142.9   2   3     1e-44   1.3e-41  140.2  25.3  1642  1831  2236  2456  2233  2465 0.76 -
XP_005852203.1       -           2854 117at3041            -           4188         0 2681.3 142.9   3   3   1.8e-72   2.2e-69  232.3  34.0  1739  2073  2439  2806  2431  2845 0.71 -
XP_005852202.1       -           3298 117at3041            -           4188         0 1703.5 418.0   1  16   4.7e-12   5.8e-09   31.8  12.6  2000  2140    11   156     5   205 0.71 -
XP_005852202.1       -           3298 117at3041            -           4188         0 1703.5 418.0   2  16   1.5e-08   1.8e-05   20.2   0.5  2167  2214   245   295   202   321 0.81 -
XP_005852202.1       -           3298 117at3041            -           4188         0 1703.5 418.0   3  16   2.7e-05     0.033    9.4   0.1  2215  2250   349   384   343   410 0.83 -
XP_005852202.1       -           3298 117at3041            -           4188         0 1703.5 418.0   4  16   2.2e-09   2.7e-06   23.0   0.7  2265  2320   485   540   462   550 0.81 -
XP_005852202.1       -           3298 117at3041            -           4188         0 1703.5 418.0   5  16   8.9e-06     0.011   11.0  16.9  2308  2409   556   698   539   742 0.63 -
XP_005852202.1       -           3298 117at3041            -           4188         0 1703.5 418.0   6  16   1.8e-20   2.2e-17   59.8   1.6  2421  2526   755   871   740   884 0.81 -
XP_005852202.1       -           3298 117at3041            -           4188         0 1703.5 418.0   7  16   1.3e-32   1.6e-29  100.0   9.2  2517  2654   891  1048   877  1076 0.78 -
XP_005852202.1       -           3298 117at3041            -           4188         0 1703.5 418.0   8  16   1.3e-88   1.6e-85  286.0  31.6  2667  2986  1119  1532  1072  1535 0.79 -
XP_005852202.1       -           3298 117at3041            -           4188         0 1703.5 418.0   9  16   7.9e-46   9.7e-43  143.9  20.0  2979  3119  1557  1698  1554  1706 0.77 -
XP_005852202.1       -           3298 117at3041            -           4188         0 1703.5 418.0  10  16   1.7e-27   2.1e-24   83.1  20.8  3049  3217  1680  1846  1678  1853 0.80 -
XP_005852202.1       -           3298 117at3041            -           4188         0 1703.5 418.0  11  16   7.5e-17   9.1e-14   47.8  12.2  3206  3281  1867  1947  1864  2057 0.68 -
XP_005852202.1       -           3298 117at3041            -           4188         0 1703.5 418.0  12  16    0.0014       1.7    3.7  11.5  3291  3376  2085  2168  2069  2173 0.68 -
XP_005852202.1       -           3298 117at3041            -           4188         0 1703.5 418.0  13  16   1.5e-78   1.9e-75  252.5  94.1  3303  3715  2163  2610  2162  2616 0.75 -
XP_005852202.1       -           3298 117at3041            -           4188         0 1703.5 418.0  14  16   2.2e-19   2.7e-16   56.1 115.5  3570  3858  2535  2877  2534  2885 0.62 -
XP_005852202.1       -           3298 117at3041            -           4188         0 1703.5 418.0  15  16     0.011        13    0.8  23.3  3626  3733  2839  2941  2836  2950 0.74 -
XP_005852202.1       -           3298 117at3041            -           4188         0 1703.5 418.0  16  16  1.3e-193  1.6e-190  634.4  13.5  3800  4187  2885  3295  2876  3296 0.87 -
XP_005843951.1       -            549 117at3041            -           4188   0.00052   15.4   2.6   1   2   0.00015      0.19    6.9   0.3    86   125    28    67     3   277 0.78 -
XP_005843951.1       -            549 117at3041            -           4188   0.00052   15.4   2.6   2   2   3.7e-05     0.045    9.0   0.1  1436  1465   317   346   303   352 0.90 -
XP_005851932.1       -            200 117at3041            -           4188     0.053    8.7   0.0   1   1   5.6e-05     0.068    8.4   0.0  1437  1468     7    38     4    48 0.83 -
XP_005847127.1       -            156 117at3041            -           4188     0.058    8.6   0.1   1   1   5.9e-05     0.073    8.3   0.1  1433  1464     5    36     2    52 0.84 -
XP_005848376.1       -            179 117at3041            -           4188       1.3    4.1  39.2   1   1    0.0012       1.4    4.0  39.2  3598  3723     4   128     1   149 0.85 -
XP_005851510.1       -            874 117at3041            -           4188       8.7    1.4  11.1   1   1    0.0099        12    0.9  11.1  3569  3615   101   145    82   191 0.67 -
XP_005848394.1       -            251 117at3041            -           4188       9.6    1.2  11.5   1   1     0.011        13    0.8  11.5  3637  3686   139   187   133   199 0.77 -
#
# Program:         hmmsearch
# Version:         3.1b2 (February 2015)
# Pipeline mode:   SEARCH
# Query file:      /Users/catrionaharrison/Documents/Bioinformatics/rp2/Data/genomes/busco/busco_downloads/lineages/chlorophyta_odb10/hmms/117at3041.hmm
# Target file:     /Users/catrionaharrison/Documents/Bioinformatics/rp2/Data/genomes/busco/data/chlorella_variabilis.prot.fasta
# Option settings: hmmsearch --domtblout /Users/catrionaharrison/Documents/Bioinformatics/rp2/Data/genomes/busco/Busco_variabilis/run_chlorophyta_odb10/hmmer_output/initial_run_results/117at3041.out --cpu 1 /Users/catrionaharrison/Documents/Bioinformatics/rp2/Data/genomes/busco/busco_downloads/lineages/chlorophyta_odb10/hmms/117at3041.hmm /Users/catrionaharrison/Documents/Bioinformatics/rp2/Data/genomes/busco/data/chlorella_variabilis.prot.fasta 
# Current dir:     /Users/catrionaharrison/Documents/Bioinformatics/rp2/Data/genomes/busco
# Date:            Fri Jul 22 15:00:39 2022
# [ok]
