#                                                                            --- full sequence --- -------------- this domain -------------   hmm coord   ali coord   env coord
# target name        accession   tlen query name           accession   qlen   E-value  score  bias   #  of  c-Evalue  i-Evalue  score  bias  from    to  from    to  from    to  acc description of target
#------------------- ---------- ----- -------------------- ---------- ----- --------- ------ ----- --- --- --------- --------- ------ ----- ----- ----- ----- ----- ----- ----- ---- ---------------------
XP_005846608.1       -           1723 222at3041            -            841         0 1200.6  32.6   1  10  6.6e-120  4.3e-117  391.4   0.3     8   180   120   292   116   295 0.98 -
XP_005846608.1       -           1723 222at3041            -            841         0 1200.6  32.6   2  10  5.5e-195  3.6e-192  639.8   3.1   176   494   325   652   307   674 0.95 -
XP_005846608.1       -           1723 222at3041            -            841         0 1200.6  32.6   3  10     3e-11     2e-08   31.9   0.3   488   541   685   750   664   754 0.79 -
XP_005846608.1       -           1723 222at3041            -            841         0 1200.6  32.6   4  10   1.1e-10     7e-08   30.1   1.4   539   583   818   864   813   899 0.78 -
XP_005846608.1       -           1723 222at3041            -            841         0 1200.6  32.6   5  10   2.4e-05     0.016   12.4   0.0   580   611  1011  1042   994  1057 0.87 -
XP_005846608.1       -           1723 222at3041            -            841         0 1200.6  32.6   6  10   5.7e-05     0.037   11.2   0.0   598   633  1235  1269  1219  1272 0.75 -
XP_005846608.1       -           1723 222at3041            -            841         0 1200.6  32.6   7  10   1.4e-11   9.4e-09   33.0   0.0   629   734  1305  1413  1279  1439 0.69 -
XP_005846608.1       -           1723 222at3041            -            841         0 1200.6  32.6   8  10     0.032        21    2.1   0.0   652   724  1395  1477  1382  1483 0.63 -
XP_005846608.1       -           1723 222at3041            -            841         0 1200.6  32.6   9  10     0.011       7.1    3.6   0.0   725   769  1508  1571  1491  1585 0.68 -
XP_005846608.1       -           1723 222at3041            -            841         0 1200.6  32.6  10  10   3.5e-19   2.3e-16   58.2   0.1   766   836  1606  1683  1596  1689 0.85 -
XP_005843902.1       -            489 222at3041            -            841   3.8e-06   24.4   0.0   1   1   8.8e-09   5.8e-06   23.8   0.0   648   835   169   366   159   372 0.73 -
XP_005845694.1       -            314 222at3041            -            841   5.6e-06   23.8   0.1   1   2    0.0086       5.6    4.0   0.0   712   803    15   107     3   124 0.83 -
XP_005845694.1       -            314 222at3041            -            841   5.6e-06   23.8   0.1   2   2   2.3e-06    0.0015   15.8   0.1   710   832   139   269   137   278 0.73 -
XP_005845863.1       -            307 222at3041            -            841   5.2e-05   20.6   0.0   1   1   1.8e-07   0.00012   19.5   0.0   656   805    71   216    61   232 0.92 -
XP_005846379.1       -            506 222at3041            -            841    0.0002   18.7   0.0   1   2     0.003         2    5.5   0.0   649   723   211   289   193   297 0.74 -
XP_005846379.1       -            506 222at3041            -            841    0.0002   18.7   0.0   2   2   8.6e-05     0.056   10.6   0.0   647   753   302   401   294   417 0.84 -
XP_005849978.1       -            562 222at3041            -            841   0.00027   18.3   1.1   1   2    0.0013      0.84    6.7   0.3   779   829   332   378   319   391 0.80 -
XP_005849978.1       -            562 222at3041            -            841   0.00027   18.3   1.1   2   2   9.6e-05     0.062   10.4   0.0   767   828   453   512   389   531 0.74 -
XP_005844046.1       -            305 222at3041            -            841   0.00036   17.9   0.1   1   2    0.0013      0.83    6.7   0.2   772   814    61   103    40   129 0.76 -
XP_005844046.1       -            305 222at3041            -            841   0.00036   17.9   0.1   2   2   0.00048      0.31    8.1   0.0   770   831   185   242   146   252 0.74 -
XP_005851899.1       -            318 222at3041            -            841    0.0019   15.5   0.1   1   2   0.00025      0.17    9.0   0.0   774   828   121   176    77   186 0.78 -
XP_005851899.1       -            318 222at3041            -            841    0.0019   15.5   0.1   2   2    0.0071       4.7    4.3   0.0   763   801   279   317   251   317 0.83 -
XP_005845765.1       -            312 222at3041            -            841     0.005   14.1   0.1   1   2    0.0057       3.7    4.6   0.0   769   808    10    49     1    62 0.80 -
XP_005845765.1       -            312 222at3041            -            841     0.005   14.1   0.1   2   2   0.00054      0.35    8.0   0.0   763   814   228   279   127   302 0.79 -
XP_005844564.1       -            722 222at3041            -            841    0.0058   13.9   0.2   1   2     0.013       8.6    3.4   0.1   651   741    30   123    19   137 0.62 -
XP_005844564.1       -            722 222at3041            -            841    0.0058   13.9   0.2   2   2    0.0013      0.87    6.7   0.0   767   827   219   278   169   288 0.71 -
XP_005851353.1       -            727 222at3041            -            841    0.0083   13.3   0.0   1   1   2.1e-05     0.014   12.6   0.0   648   803    14   165     2   174 0.75 -
XP_005843260.1       -            463 222at3041            -            841     0.017   12.3   1.6   1   2       1.6     1e+03   -3.5   0.0   785   802   131   148   127   170 0.76 -
XP_005843260.1       -            463 222at3041            -            841     0.017   12.3   1.6   2   2   4.7e-05     0.031   11.5   0.6   768   838   336   406   299   409 0.78 -
XP_005847367.1       -            436 222at3041            -            841     0.028   11.6   0.0   1   2   0.00016      0.11    9.7   0.1   645   729   112   193    88   306 0.60 -
XP_005847367.1       -            436 222at3041            -            841     0.028   11.6   0.0   2   2     0.056        36    1.3   0.0   651   728   248   324   196   373 0.72 -
XP_005850757.1       -            280 222at3041            -            841     0.049   10.8   0.4   1   3      0.39   2.5e+02   -1.5   0.0   776   824    43    86    27   107 0.69 -
XP_005850757.1       -            280 222at3041            -            841     0.049   10.8   0.4   2   3   0.00083      0.54    7.4   0.1   766   840   116   191    60   192 0.69 -
XP_005850757.1       -            280 222at3041            -            841     0.049   10.8   0.4   3   3     0.078        51    0.8   0.0   772   800   250   278   227   280 0.83 -
