#                                                                            --- full sequence --- -------------- this domain -------------   hmm coord   ali coord   env coord
# target name        accession   tlen query name           accession   qlen   E-value  score  bias   #  of  c-Evalue  i-Evalue  score  bias  from    to  from    to  from    to  acc description of target
#------------------- ---------- ----- -------------------- ---------- ----- --------- ------ ----- --- --- --------- --------- ------ ----- ----- ----- ----- ----- ----- ----- ---- ---------------------
XP_005851692.1       -            627 336at3041            -            604         0 1041.1   8.4   1   3  1.4e-140    8e-138  459.5   0.3     1   245     2   278     2   281 0.93 -
XP_005851692.1       -            627 336at3041            -            604         0 1041.1   8.4   2   3  9.9e-161  5.7e-158  526.0   0.4   240   507   296   572   287   574 0.97 -
XP_005851692.1       -            627 336at3041            -            604         0 1041.1   8.4   3   3   1.1e-19   6.1e-17   60.3   0.1   564   604   574   614   572   614 0.96 -
XP_005852008.1       -            765 336at3041            -            604  3.6e-178  592.7   0.5   1   2   2.8e-81   1.6e-78  263.6   0.0     2   247    72   351    71   357 0.81 -
XP_005852008.1       -            765 336at3041            -            604  3.6e-178  592.7   0.5   2   2  1.2e-100   7.1e-98  327.6   0.1   238   603   364   748   360   749 0.90 -
XP_005844424.1       -            623 336at3041            -            604   7.9e-42  142.5   0.8   1   3     1e-28     6e-26   90.0   0.1     2   134    24   155    23   182 0.88 -
XP_005844424.1       -            623 336at3041            -            604   7.9e-42  142.5   0.8   2   3   6.8e-16   3.9e-13   47.7   0.0   227   411   201   406   186   411 0.77 -
XP_005844424.1       -            623 336at3041            -            604   7.9e-42  142.5   0.8   3   3     0.051        29    1.9   0.0   524   559   418   453   414   505 0.71 -
XP_005843226.1       -            626 336at3041            -            604   1.6e-32  111.7   0.0   1   3   8.5e-25   4.9e-22   77.1   0.0     2   133    14   140    13   152 0.93 -
XP_005843226.1       -            626 336at3041            -            604   1.6e-32  111.7   0.0   2   3   1.7e-10     1e-07   29.8   0.0   225   414   193   406   185   412 0.75 -
XP_005843226.1       -            626 336at3041            -            604   1.6e-32  111.7   0.0   3   3     0.066        38    1.5   0.0   522   595   411   489   402   493 0.71 -
XP_005852235.1       -            868 336at3041            -            604   1.1e-22   79.2   0.0   1   2   2.1e-13   1.2e-10   39.5   0.0     3   131   146   281   144   288 0.76 -
