#                                                                            --- full sequence --- -------------- this domain -------------   hmm coord   ali coord   env coord
# target name        accession   tlen query name           accession   qlen   E-value  score  bias   #  of  c-Evalue  i-Evalue  score  bias  from    to  from    to  from    to  acc description of target
#------------------- ---------- ----- -------------------- ---------- ----- --------- ------ ----- --- --- --------- --------- ------ ----- ----- ----- ----- ----- ----- ----- ---- ---------------------
XP_005848684.1       -           1793 228at3041            -           1964         0 1387.3  80.0   1   6   9.8e-06     0.019   11.5  36.3   155   330   101   320    14   391 0.70 -
XP_005848684.1       -           1793 228at3041            -           1964         0 1387.3  80.0   2   6     8e-09   1.6e-05   21.7   0.2   329   386   392   455   366   497 0.74 -
XP_005848684.1       -           1793 228at3041            -           1964         0 1387.3  80.0   3   6   4.9e-25   9.6e-22   75.5   0.3   396   564   528   721   521   745 0.75 -
XP_005848684.1       -           1793 228at3041            -           1964         0 1387.3  80.0   4   6   9.5e-51   1.9e-47  160.7   0.3   563   758   749  1008   742  1012 0.79 -
XP_005848684.1       -           1793 228at3041            -           1964         0 1387.3  80.0   5   6         0         0 1041.3  22.6   756  1286  1030  1575  1028  1590 0.96 -
XP_005848684.1       -           1793 228at3041            -           1964         0 1387.3  80.0   6   6   1.1e-26   2.1e-23   80.9   0.0  1821  1964  1610  1788  1599  1788 0.77 -
XP_005846913.1       -            981 228at3041            -           1964   1.4e-51  174.4   7.9   1   1   1.1e-54   2.1e-51  173.8   7.9   874  1099    34   259    20   269 0.96 -
XP_005842551.1       -            126 228at3041            -           1964   1.7e-42  144.2   0.0   1   1   9.5e-46   1.9e-42  144.1   0.0  1587  1689    12   126     1   126 0.85 -
XP_005843961.1       -            580 228at3041            -           1964   7.3e-09   32.7   6.8   1   3   6.9e-08   0.00013   18.6   0.4   879   986   198   304   186   322 0.86 -
XP_005843961.1       -            580 228at3041            -           1964   7.3e-09   32.7   6.8   2   3   1.2e-05     0.023   11.2   0.5  1114  1252   274   415   268   426 0.74 -
XP_005843961.1       -            580 228at3041            -           1964   7.3e-09   32.7   6.8   3   3   0.00011      0.21    8.0   0.0  1785  1899   450   573   441   576 0.74 -
XP_005848594.1       -            577 228at3041            -           1964     0.057    9.9   0.1   1   1   9.7e-05      0.19    8.2   0.1   850   902   362   415   350   423 0.75 -
#
# Program:         hmmsearch
# Version:         3.1b2 (February 2015)
# Pipeline mode:   SEARCH
# Query file:      /Users/catrionaharrison/Documents/Bioinformatics/rp2/Data/genomes/busco/busco_downloads/lineages/chlorophyta_odb10/hmms/228at3041.hmm
# Target file:     /Users/catrionaharrison/Documents/Bioinformatics/rp2/Data/genomes/busco/data/chlorella_variabilis.prot.fasta
# Option settings: hmmsearch --domtblout /Users/catrionaharrison/Documents/Bioinformatics/rp2/Data/genomes/busco/Busco_variabilis/run_chlorophyta_odb10/hmmer_output/initial_run_results/228at3041.out --cpu 1 /Users/catrionaharrison/Documents/Bioinformatics/rp2/Data/genomes/busco/busco_downloads/lineages/chlorophyta_odb10/hmms/228at3041.hmm /Users/catrionaharrison/Documents/Bioinformatics/rp2/Data/genomes/busco/data/chlorella_variabilis.prot.fasta 
# Current dir:     /Users/catrionaharrison/Documents/Bioinformatics/rp2/Data/genomes/busco
# Date:            Fri Jul 22 15:02:23 2022
# [ok]
