#                                                                            --- full sequence --- -------------- this domain -------------   hmm coord   ali coord   env coord
# target name        accession   tlen query name           accession   qlen   E-value  score  bias   #  of  c-Evalue  i-Evalue  score  bias  from    to  from    to  from    to  acc description of target
#------------------- ---------- ----- -------------------- ---------- ----- --------- ------ ----- --- --- --------- --------- ------ ----- ----- ----- ----- ----- ----- ----- ---- ---------------------
PRW57087.1           -           1043 391at3041            -            647         0 1015.8  15.7   1   2  2.9e-128  3.4e-125  418.3   2.7     1   259   174   471   174   474 0.92 -
PRW57087.1           -           1043 391at3041            -            647         0 1015.8  15.7   2   2  4.1e-184  4.8e-181  602.8   5.4   256   627   494   922   484   942 0.88 -
PRW59332.1           -            725 391at3041            -            647     3e-30  104.6  22.7   1   7   1.4e-11   1.6e-08   32.8   1.7   316   420    84   182    70   186 0.84 -
PRW59332.1           -            725 391at3041            -            647     3e-30  104.6  22.7   2   7   1.3e-05     0.015   13.0   0.1   553   596   191   235   186   238 0.88 -
PRW59332.1           -            725 391at3041            -            647     3e-30  104.6  22.7   3   7     2e-08   2.3e-05   22.4   0.5   534   605   243   318   236   324 0.80 -
PRW59332.1           -            725 391at3041            -            647     3e-30  104.6  22.7   4   7   0.00017      0.19    9.4   0.0   485   529   323   367   317   380 0.74 -
PRW59332.1           -            725 391at3041            -            647     3e-30  104.6  22.7   5   7   5.6e-06    0.0064   14.3   0.1   319   421   380   480   376   487 0.87 -
PRW59332.1           -            725 391at3041            -            647     3e-30  104.6  22.7   6   7   4.2e-09   4.8e-06   24.6   0.0   554   627   490   571   482   585 0.79 -
PRW59332.1           -            725 391at3041            -            647     3e-30  104.6  22.7   7   7       1.2   1.4e+03   -3.4   0.1    51    94   604   648   600   656 0.78 -
PRW59680.1           -            588 391at3041            -            647     3e-14   51.7   2.2   1   4   0.00015      0.17    9.6   0.0   435   528   156   245   148   252 0.80 -
PRW59680.1           -            588 391at3041            -            647     3e-14   51.7   2.2   2   4   2.2e-07   0.00026   18.9   0.3   439   604   265   412   251   416 0.82 -
PRW59680.1           -            588 391at3041            -            647     3e-14   51.7   2.2   3   4   3.9e-06    0.0045   14.8   0.1   320   379   357   414   351   439 0.68 -
PRW59680.1           -            588 391at3041            -            647     3e-14   51.7   2.2   4   4   9.5e-06     0.011   13.5   0.0   479   522   442   485   421   496 0.86 -
PRW57615.1           -            632 391at3041            -            647   2.8e-13   48.5   6.3   1   5   2.6e-05      0.03   12.1   0.1   319   420   110   210   105   216 0.85 -
PRW57615.1           -            632 391at3041            -            647   2.8e-13   48.5   6.3   2   5     0.043        50    1.4   0.0   478   510   230   262   221   281 0.80 -
PRW57615.1           -            632 391at3041            -            647   2.8e-13   48.5   6.3   3   5   1.4e-05     0.016   13.0   0.2   477   560   298   384   284   412 0.76 -
PRW57615.1           -            632 391at3041            -            647   2.8e-13   48.5   6.3   4   5   0.00015      0.18    9.5   0.1   477   538   470   531   457   536 0.86 -
PRW57615.1           -            632 391at3041            -            647   2.8e-13   48.5   6.3   5   5   2.6e-06     0.003   15.4   0.0   442   528   508   589   507   596 0.87 -
PRW56239.1           -            914 391at3041            -            647   4.6e-12   44.5  12.3   1   6    0.0016       1.9    6.1   0.0   478   534   257   313   241   319 0.90 -
PRW56239.1           -            914 391at3041            -            647   4.6e-12   44.5  12.3   2   6   2.9e-07   0.00034   18.5   2.6    33   226   336   537   323   539 0.77 -
PRW56239.1           -            914 391at3041            -            647   4.6e-12   44.5  12.3   3   6   0.00021      0.24    9.1   0.2   560   605   521   568   410   587 0.76 -
PRW56239.1           -            914 391at3041            -            647   4.6e-12   44.5  12.3   4   6    0.0015       1.7    6.3   0.0   456   516   607   665   597   685 0.80 -
