#                                                                            --- full sequence --- -------------- this domain -------------   hmm coord   ali coord   env coord
# target name        accession   tlen query name           accession   qlen   E-value  score  bias   #  of  c-Evalue  i-Evalue  score  bias  from    to  from    to  from    to  acc description of target
#------------------- ---------- ----- -------------------- ---------- ----- --------- ------ ----- --- --- --------- --------- ------ ----- ----- ----- ----- ----- ----- ----- ---- ---------------------
PRW33023.1           -           1795 1267at3041           -            959         0 1055.7  18.4   1   9     8e-13   4.2e-09   34.3   0.0     2    81    53   169    52   187 0.65 -
PRW33023.1           -           1795 1267at3041           -            959         0 1055.7  18.4   2   9   9.9e-16   5.2e-12   43.9   0.0    90   162   222   327   212   336 0.72 -
PRW33023.1           -           1795 1267at3041           -            959         0 1055.7  18.4   3   9   4.5e-22   2.3e-18   64.9   0.0   169   262   368   468   360   476 0.90 -
PRW33023.1           -           1795 1267at3041           -            959         0 1055.7  18.4   4   9   1.9e-12   9.6e-09   33.0   0.0   251   325   510   597   498   624 0.78 -
PRW33023.1           -           1795 1267at3041           -            959         0 1055.7  18.4   5   9      0.12   6.1e+02   -2.7   0.0   367   386   752   769   743   791 0.64 -
PRW33023.1           -           1795 1267at3041           -            959         0 1055.7  18.4   6   9   0.00023       1.2    6.3   0.2   395   435   862   908   854   915 0.78 -
PRW33023.1           -           1795 1267at3041           -            959         0 1055.7  18.4   7   9     0.087   4.5e+02   -2.3   0.1   475   506  1041  1072  1028  1090 0.74 -
PRW33023.1           -           1795 1267at3041           -            959         0 1055.7  18.4   8   9   2.3e-59   1.2e-55  188.3   0.3   492   696  1154  1427  1147  1433 0.77 -
PRW33023.1           -           1795 1267at3041           -            959         0 1055.7  18.4   9   9  2.7e-207  1.4e-203  677.9   4.8   683   959  1458  1734  1447  1734 0.98 -
PRW58978.1           -            552 1267at3041           -            959       1.8    5.7   8.7   1   2   9.9e-05      0.52    7.5   3.4   272   392    49   169    40   188 0.88 -
PRW58978.1           -            552 1267at3041           -            959       1.8    5.7   8.7   2   2     0.011        58    0.7   0.2   362   445   240   325   226   327 0.76 -
#
# Program:         hmmsearch
# Version:         3.1b2 (February 2015)
# Pipeline mode:   SEARCH
# Query file:      /Users/catrionaharrison/Documents/Bioinformatics/rp2/Data/genomes/busco/busco_downloads/lineages/chlorophyta_odb10/hmms/1267at3041.hmm
# Target file:     /Users/catrionaharrison/Documents/Bioinformatics/rp2/Data/genomes/busco/data/chlorella_sorokiniana.prot.fasta
# Option settings: hmmsearch --domtblout /Users/catrionaharrison/Documents/Bioinformatics/rp2/Data/genomes/busco/Busco_sorokiniana/run_chlorophyta_odb10/hmmer_output/initial_run_results/1267at3041.out --cpu 1 /Users/catrionaharrison/Documents/Bioinformatics/rp2/Data/genomes/busco/busco_downloads/lineages/chlorophyta_odb10/hmms/1267at3041.hmm /Users/catrionaharrison/Documents/Bioinformatics/rp2/Data/genomes/busco/data/chlorella_sorokiniana.prot.fasta 
# Current dir:     /Users/catrionaharrison/Documents/Bioinformatics/rp2/Data/genomes/busco
# Date:            Fri Jul 22 14:30:32 2022
# [ok]
