#                                                                            --- full sequence --- -------------- this domain -------------   hmm coord   ali coord   env coord
# target name        accession   tlen query name           accession   qlen   E-value  score  bias   #  of  c-Evalue  i-Evalue  score  bias  from    to  from    to  from    to  acc description of target
#------------------- ---------- ----- -------------------- ---------- ----- --------- ------ ----- --- --- --------- --------- ------ ----- ----- ----- ----- ----- ----- ----- ---- ---------------------
PRW59996.1           -           1687 155at3041            -            596         0 1070.9  21.7   1   4  1.4e-130  6.6e-128  427.0   9.0     1   260   653   946   653   961 0.91 -
PRW59996.1           -           1687 155at3041            -            596         0 1070.9  21.7   2   4   5.6e-12   2.6e-09   35.4   0.0   244   286  1018  1067  1006  1089 0.81 -
PRW59996.1           -           1687 155at3041            -            596         0 1070.9  21.7   3   4  1.8e-182  8.3e-180  598.4   0.1   285   580  1093  1405  1084  1425 0.94 -
PRW59996.1           -           1687 155at3041            -            596         0 1070.9  21.7   4   4   4.6e-06    0.0022   15.8   1.2   569   596  1421  1448  1409  1448 0.85 -
PRW20713.1           -            317 155at3041            -            596   6.8e-83  278.4   0.0   1   1   1.8e-85   8.3e-83  278.1   0.0   301   595    31   316    25   316 0.94 -
PRW20366.1           -            883 155at3041            -            596   2.5e-70  236.9   0.0   1   1   7.4e-73   3.5e-70  236.4   0.0   297   561   594   850   582   868 0.94 -
PRW60266.1           -            312 155at3041            -            596   1.6e-69  234.2   0.0   1   1   4.1e-72   1.9e-69  233.9   0.0   289   561    15   280     4   297 0.91 -
PRW59497.1           -            522 155at3041            -            596   8.6e-59  198.8   0.0   1   1   2.7e-61   1.3e-58  198.2   0.0   300   564   105   365   101   379 0.91 -
PRW20629.1           -            303 155at3041            -            596   3.1e-58  196.9   0.0   1   1   8.2e-61   3.9e-58  196.6   0.0   300   563    18   273     6   292 0.93 -
PRW44342.1           -            498 155at3041            -            596   3.8e-52  176.8   0.0   1   1   1.1e-54   5.1e-52  176.4   0.0   304   564   211   467   178   481 0.90 -
PRW05857.1           -            544 155at3041            -            596   4.1e-34  117.3   3.4   1   3   1.1e-29   5.4e-27   93.8   0.0   302   450    48   200    39   205 0.86 -
