#                                                                            --- full sequence --- -------------- this domain -------------   hmm coord   ali coord   env coord
# target name        accession   tlen query name           accession   qlen   E-value  score  bias   #  of  c-Evalue  i-Evalue  score  bias  from    to  from    to  from    to  acc description of target
#------------------- ---------- ----- -------------------- ---------- ----- --------- ------ ----- --- --- --------- --------- ------ ----- ----- ----- ----- ----- ----- ----- ---- ---------------------
PRW32480.1           -           1290 776at3041            -            960         0 1106.1 117.2   1   5    3e-109  1.5e-106  356.8   5.8     1   225     7   257     7   276 0.89 -
PRW32480.1           -           1290 776at3041            -            960         0 1106.1 117.2   2   5   4.7e-31   2.3e-28   97.9  34.4   187   370   249   444   245   446 0.82 -
PRW32480.1           -           1290 776at3041            -            960         0 1106.1 117.2   3   5   5.4e-85   2.7e-82  276.5  44.7   334   703   466   913   452   923 0.75 -
PRW32480.1           -           1290 776at3041            -            960         0 1106.1 117.2   4   5     3e-06    0.0015   15.8   6.7   674   747   919   990   904  1003 0.75 -
PRW32480.1           -           1290 776at3041            -            960         0 1106.1 117.2   5   5  1.5e-114  7.2e-112  374.3   2.4   746   960  1050  1281  1028  1281 0.94 -
PRW57046.1           -           1480 776at3041            -            960     5e-92  308.6  84.5   1   3   1.3e-39   6.3e-37  126.3  28.9     3   399    18   458    17   462 0.73 -
PRW57046.1           -           1480 776at3041            -            960     5e-92  308.6  84.5   2   3   7.4e-25   3.7e-22   77.4  21.4   277   621   399   762   385   776 0.79 -
PRW57046.1           -           1480 776at3041            -            960     5e-92  308.6  84.5   3   3   3.2e-40   1.6e-37  128.3   3.7   675   949   927  1211   911  1222 0.74 -
PRW61562.1           -           1201 776at3041            -            960   8.1e-55  185.5  85.2   1   4   9.9e-31   4.9e-28   96.9  24.9     3   398     3   436     2   446 0.78 -
PRW61562.1           -           1201 776at3041            -            960   8.1e-55  185.5  85.2   2   4   8.4e-19   4.1e-16   57.4  34.5   264   730   372   838   371   842 0.77 -
PRW61562.1           -           1201 776at3041            -            960   8.1e-55  185.5  85.2   3   4      0.97   4.8e+02   -2.4  16.4   219   376   858  1022   848  1038 0.61 -
PRW61562.1           -           1201 776at3041            -            960   8.1e-55  185.5  85.2   4   4   1.1e-15   5.5e-13   47.1   0.0   873   940  1078  1150  1073  1163 0.88 -
PRW61563.1           -           1201 776at3041            -            960   8.1e-55  185.5  85.2   1   4   9.9e-31   4.9e-28   96.9  24.9     3   398     3   436     2   446 0.78 -
PRW61563.1           -           1201 776at3041            -            960   8.1e-55  185.5  85.2   2   4   8.4e-19   4.1e-16   57.4  34.5   264   730   372   838   371   842 0.77 -
PRW61563.1           -           1201 776at3041            -            960   8.1e-55  185.5  85.2   3   4      0.97   4.8e+02   -2.4  16.4   219   376   858  1022   848  1038 0.61 -
PRW61563.1           -           1201 776at3041            -            960   8.1e-55  185.5  85.2   4   4   1.1e-15   5.5e-13   47.1   0.0   873   940  1078  1150  1073  1163 0.88 -
PRW44928.1           -           1037 776at3041            -            960   1.4e-31  108.6   0.9   1   5   8.5e-13   4.2e-10   37.5   0.1     9    58     8    58     5    66 0.89 -
PRW44928.1           -           1037 776at3041            -            960   1.4e-31  108.6   0.9   2   5      0.32   1.6e+02   -0.8  17.6   106   286   178   361   169   384 0.58 -
PRW44928.1           -           1037 776at3041            -            960   1.4e-31  108.6   0.9   3   5       3.1   1.6e+03   -4.1  18.7   287   474   222   412   218   427 0.59 -
PRW44928.1           -           1037 776at3041            -            960   1.4e-31  108.6   0.9   4   5      0.48   2.4e+02   -1.4   1.1   252   312   831   889   818   915 0.44 -
PRW44928.1           -           1037 776at3041            -            960   1.4e-31  108.6   0.9   5   5   2.6e-25   1.3e-22   78.9   0.1   852   957   917  1029   909  1031 0.91 -
PRW58260.1           -           1263 776at3041            -            960   5.5e-31  106.6 121.6   1   7   6.3e-17   3.1e-14   51.2   2.1     3   166     3   185     2   190 0.78 -
PRW58260.1           -           1263 776at3041            -            960   5.5e-31  106.6 121.6   2   7      0.85   4.2e+02   -2.2  18.1   279   403   189   301   169   325 0.40 -
PRW58260.1           -           1263 776at3041            -            960   5.5e-31  106.6 121.6   3   7   2.1e-09     1e-06   26.3  48.1   154   568   233   682   228   688 0.60 -
PRW58260.1           -           1263 776at3041            -            960   5.5e-31  106.6 121.6   4   7   0.00026      0.13    9.4  23.2   194   390   668   870   662   873 0.74 -
PRW58260.1           -           1263 776at3041            -            960   5.5e-31  106.6 121.6   5   7      0.58   2.9e+02   -1.7  17.6   648   831   855  1045   851  1053 0.72 -
PRW58260.1           -           1263 776at3041            -            960   5.5e-31  106.6 121.6   6   7   1.2e-14   6.2e-12   43.6   0.0   871   918  1103  1150  1088  1186 0.88 -
PRW58260.1           -           1263 776at3041            -            960   5.5e-31  106.6 121.6   7   7      0.22   1.1e+02   -0.3   1.6   537   616  1175  1260  1162  1262 0.54 -
PRW44929.1           -           1046 776at3041            -            960   4.4e-28   97.0   1.6   1   3   8.6e-13   4.3e-10   37.5   0.1     9    58     8    58     5    66 0.89 -
PRW44929.1           -           1046 776at3041            -            960   4.4e-28   97.0   1.6   2   3      0.34   1.7e+02   -0.9  17.7   106   286   178   361   170   386 0.58 -
PRW44929.1           -           1046 776at3041            -            960   4.4e-28   97.0   1.6   3   3     5e-22   2.5e-19   68.1   0.2   852   957   917  1038   910  1040 0.86 -
