#                                                                            --- full sequence --- -------------- this domain -------------   hmm coord   ali coord   env coord
# target name        accession   tlen query name           accession   qlen   E-value  score  bias   #  of  c-Evalue  i-Evalue  score  bias  from    to  from    to  from    to  acc description of target
#------------------- ---------- ----- -------------------- ---------- ----- --------- ------ ----- --- --- --------- --------- ------ ----- ----- ----- ----- ----- ----- ----- ---- ---------------------
PRW32964.1           -            849 388at3041            -            630         0 1150.1   1.9   1   2  8.3e-299  1.2e-295  980.9   0.0     2   520    68   631    67   635 0.95 -
PRW32964.1           -            849 388at3041            -            630         0 1150.1   1.9   2   2   6.6e-53   9.9e-50  168.6   0.5   520   630   664   777   650   777 0.93 -
PRW39278.1           -           3122 388at3041            -            630   2.3e-72  243.3   0.0   1   2   2.2e-73   3.3e-70  236.2   0.0     6   501    59   601    54   615 0.83 -
PRW39278.1           -           3122 388at3041            -            630   2.3e-72  243.3   0.0   2   2    0.0026       3.8    4.7   0.0   546   615   720   791   714   806 0.84 -
PRW39279.1           -           3131 388at3041            -            630   2.3e-72  243.3   0.0   1   2   2.2e-73   3.3e-70  236.2   0.0     6   501    59   601    54   615 0.83 -
PRW39279.1           -           3131 388at3041            -            630   2.3e-72  243.3   0.0   2   2    0.0026       3.8    4.7   0.0   546   615   720   791   714   806 0.84 -
PRW58884.1           -            875 388at3041            -            630   3.3e-18   64.4   0.0   1   1   3.9e-21   5.8e-18   63.6   0.0    27   204    37   220    33   229 0.88 -
PRW60097.1           -           1239 388at3041            -            630   3.6e-14   51.1   0.0   1   2   4.7e-17   6.9e-14   50.1   0.0    20   203   408   598   389   691 0.85 -
PRW60097.1           -           1239 388at3041            -            630   3.6e-14   51.1   0.0   2   2      0.86   1.3e+03   -3.6   0.1   535   601  1069  1137  1066  1149 0.62 -
PRW60098.1           -           1254 388at3041            -            630   4.5e-14   50.8   0.0   1   2   6.2e-17   9.2e-14   49.7   0.0    20   203   408   598   389   612 0.84 -
PRW60098.1           -           1254 388at3041            -            630   4.5e-14   50.8   0.0   2   2      0.87   1.3e+03   -3.6   0.1   535   601  1084  1152  1081  1164 0.62 -
PRW56740.1           -           1714 388at3041            -            630   1.7e-12   45.6   0.0   1   2       1.2   1.7e+03   -4.0   0.0    45    80   422   457   417   459 0.87 -
PRW56740.1           -           1714 388at3041            -            630   1.7e-12   45.6   0.0   2   2   3.7e-15   5.6e-12   43.8   0.0    25   202  1069  1254  1063  1260 0.88 -
#
# Program:         hmmsearch
# Version:         3.1b2 (February 2015)
# Pipeline mode:   SEARCH
# Query file:      /Users/catrionaharrison/Documents/Bioinformatics/rp2/Data/genomes/busco/busco_downloads/lineages/chlorophyta_odb10/hmms/388at3041.hmm
# Target file:     /Users/catrionaharrison/Documents/Bioinformatics/rp2/Data/genomes/busco/data/chlorella_sorokiniana.prot.fasta
# Option settings: hmmsearch --domtblout /Users/catrionaharrison/Documents/Bioinformatics/rp2/Data/genomes/busco/Busco_sorokiniana/run_chlorophyta_odb10/hmmer_output/initial_run_results/388at3041.out --cpu 1 /Users/catrionaharrison/Documents/Bioinformatics/rp2/Data/genomes/busco/busco_downloads/lineages/chlorophyta_odb10/hmms/388at3041.hmm /Users/catrionaharrison/Documents/Bioinformatics/rp2/Data/genomes/busco/data/chlorella_sorokiniana.prot.fasta 
# Current dir:     /Users/catrionaharrison/Documents/Bioinformatics/rp2/Data/genomes/busco
# Date:            Fri Jul 22 14:34:59 2022
# [ok]
