#                                                                            --- full sequence --- -------------- this domain -------------   hmm coord   ali coord   env coord
# target name        accession   tlen query name           accession   qlen   E-value  score  bias   #  of  c-Evalue  i-Evalue  score  bias  from    to  from    to  from    to  acc description of target
#------------------- ---------- ----- -------------------- ---------- ----- --------- ------ ----- --- --- --------- --------- ------ ----- ----- ----- ----- ----- ----- ----- ---- ---------------------
PRW34081.1           -           2363 714at3041            -            938         0 1124.9  28.1   1   7  7.4e-122    7e-119  397.5   8.4     1   301   121   457   121   468 0.90 -
PRW34081.1           -           2363 714at3041            -            938         0 1124.9  28.1   2   7   6.2e-14   5.8e-11   40.3   2.5   301   380   504   611   495   615 0.79 -
PRW34081.1           -           2363 714at3041            -            938         0 1124.9  28.1   3   7   0.00019      0.18    8.9   0.0   386   413   729   757   713   810 0.80 -
PRW34081.1           -           2363 714at3041            -            938         0 1124.9  28.1   4   7   2.3e-19   2.2e-16   58.3   0.0   438   495   835   895   818   908 0.87 -
PRW34081.1           -           2363 714at3041            -            938         0 1124.9  28.1   5   7   1.8e-73   1.7e-70  237.3   0.0   516   669  1374  1540  1372  1564 0.87 -
PRW34081.1           -           2363 714at3041            -            938         0 1124.9  28.1   6   7  1.3e-104  1.2e-101  340.4   0.1   656   897  1598  1870  1591  1875 0.90 -
PRW34081.1           -           2363 714at3041            -            938         0 1124.9  28.1   7   7   9.1e-16   8.6e-13   46.4   0.0   893   926  1901  1934  1894  1938 0.90 -
PRW33532.1           -           4882 714at3041            -            938   2.1e-38  131.1   0.2   1   2     0.015        14    2.6   0.3    35   111   407   485   403   490 0.87 -
PRW33532.1           -           4882 714at3041            -            938   2.1e-38  131.1   0.2   2   2   7.9e-40   7.4e-37  126.0   0.0   604   935  4243  4600  4219  4603 0.81 -
PRW56419.1           -           2040 714at3041            -            938   3.3e-38  130.5   0.0   1   1   5.3e-41     5e-38  129.9   0.0   604   932  1383  1725  1380  1729 0.83 -
PRW45057.1           -            943 714at3041            -            938   1.5e-37  128.3   0.0   1   1   2.5e-40   2.4e-37  127.7   0.0   553   938   533   942   528   942 0.80 -
PRW44359.1           -           3000 714at3041            -            938   9.2e-37  125.7   0.0   1   1   1.9e-39   1.8e-36  124.8   0.0   668   933   693   984   686   988 0.84 -
PRW59408.1           -           1235 714at3041            -            938   1.5e-36  125.0   0.0   1   1   2.4e-39   2.3e-36  124.4   0.0   638   930   931  1227   862  1232 0.87 -
PRW59294.1           -           2090 714at3041            -            938   3.7e-21   74.1   0.2   1   2   2.9e-23   2.8e-20   71.2   0.0    14   276  1621  1896  1612  1930 0.82 -
PRW59294.1           -           2090 714at3041            -            938   3.7e-21   74.1   0.2   2   2    0.0045       4.2    4.4   0.3   178   271  1880  1977  1853  1999 0.70 -
PRW32549.1           -            944 714at3041            -            938   5.9e-20   70.1   0.2   1   1   3.6e-22   3.4e-19   67.6   0.2   622   931   600   937   594   942 0.77 -
PRW20575.1           -           1353 714at3041            -            938   1.8e-16   58.6   0.2   1   1   8.7e-19   8.2e-16   56.4   0.2   680   931  1053  1342   946  1347 0.72 -
PRW57227.1           -            725 714at3041            -            938   0.00051   17.3   0.3   1   3   0.00013      0.12    9.5   0.1   178   274   190   288   171   304 0.78 -
PRW57227.1           -            725 714at3041            -            938   0.00051   17.3   0.3   2   3    0.0043         4    4.4   0.0   178   208   316   346   307   374 0.88 -
PRW57227.1           -            725 714at3041            -            938   0.00051   17.3   0.3   3   3      0.41   3.9e+02   -2.1   0.0    37    92   454   511   417   516 0.69 -
PRW60023.1           -           1147 714at3041            -            938      0.09    9.9  12.0   1   1   0.00017      0.16    9.1  12.0    58   228   551   733   547   776 0.73 -
#
# Program:         hmmsearch
# Version:         3.1b2 (February 2015)
# Pipeline mode:   SEARCH
# Query file:      /Users/catrionaharrison/Documents/Bioinformatics/rp2/Data/genomes/busco/busco_downloads/lineages/chlorophyta_odb10/hmms/714at3041.hmm
# Target file:     /Users/catrionaharrison/Documents/Bioinformatics/rp2/Data/genomes/busco/data/chlorella_sorokiniana.prot.fasta
# Option settings: hmmsearch --domtblout /Users/catrionaharrison/Documents/Bioinformatics/rp2/Data/genomes/busco/Busco_sorokiniana/run_chlorophyta_odb10/hmmer_output/initial_run_results/714at3041.out --cpu 1 /Users/catrionaharrison/Documents/Bioinformatics/rp2/Data/genomes/busco/busco_downloads/lineages/chlorophyta_odb10/hmms/714at3041.hmm /Users/catrionaharrison/Documents/Bioinformatics/rp2/Data/genomes/busco/data/chlorella_sorokiniana.prot.fasta 
# Current dir:     /Users/catrionaharrison/Documents/Bioinformatics/rp2/Data/genomes/busco
# Date:            Fri Jul 22 14:38:06 2022
# [ok]
