#                                                                            --- full sequence --- -------------- this domain -------------   hmm coord   ali coord   env coord
# target name        accession   tlen query name           accession   qlen   E-value  score  bias   #  of  c-Evalue  i-Evalue  score  bias  from    to  from    to  from    to  acc description of target
#------------------- ---------- ----- -------------------- ---------- ----- --------- ------ ----- --- --- --------- --------- ------ ----- ----- ----- ----- ----- ----- ----- ---- ---------------------
PRW45196.1           -           1040 570at3041            -            760         0 1165.8  35.1   1   5   5.2e-96   2.7e-92  309.0   7.2     1   222     6   266     6   274 0.91 -
PRW45196.1           -           1040 570at3041            -            760         0 1165.8  35.1   2   5  7.9e-202  4.1e-198  659.0   3.7   222   587   337   728   324   735 0.95 -
PRW45196.1           -           1040 570at3041            -            760         0 1165.8  35.1   3   5   2.6e-58   1.4e-54  184.4   0.2   576   708   744   893   733   908 0.88 -
PRW45196.1           -           1040 570at3041            -            760         0 1165.8  35.1   4   5   1.3e-10   6.5e-07   26.7   0.0   702   747   935   989   925   997 0.77 -
PRW45196.1           -           1040 570at3041            -            760         0 1165.8  35.1   5   5    0.0062        32    1.3   2.2   742   760  1020  1038  1015  1038 0.90 -
PRW33713.1           -            894 570at3041            -            760   1.4e-12   45.4   5.1   1   3     0.024   1.2e+02   -0.6   0.0    67   140   129   209   122   222 0.76 -
PRW33713.1           -            894 570at3041            -            760   1.4e-12   45.4   5.1   2   3   1.6e-12   8.2e-09   33.0   1.4   267   481   366   614   311   646 0.76 -
PRW33713.1           -            894 570at3041            -            760   1.4e-12   45.4   5.1   3   3   3.4e-06     0.018   12.0   0.1   539   614   648   723   630   743 0.87 -
#
# Program:         hmmsearch
# Version:         3.1b2 (February 2015)
# Pipeline mode:   SEARCH
# Query file:      /Users/catrionaharrison/Documents/Bioinformatics/rp2/Data/genomes/busco/busco_downloads/lineages/chlorophyta_odb10/hmms/570at3041.hmm
# Target file:     /Users/catrionaharrison/Documents/Bioinformatics/rp2/Data/genomes/busco/data/chlorella_sorokiniana.prot.fasta
# Option settings: hmmsearch --domtblout /Users/catrionaharrison/Documents/Bioinformatics/rp2/Data/genomes/busco/Busco_sorokiniana/run_chlorophyta_odb10/hmmer_output/initial_run_results/570at3041.out --cpu 1 /Users/catrionaharrison/Documents/Bioinformatics/rp2/Data/genomes/busco/busco_downloads/lineages/chlorophyta_odb10/hmms/570at3041.hmm /Users/catrionaharrison/Documents/Bioinformatics/rp2/Data/genomes/busco/data/chlorella_sorokiniana.prot.fasta 
# Current dir:     /Users/catrionaharrison/Documents/Bioinformatics/rp2/Data/genomes/busco
# Date:            Fri Jul 22 14:36:35 2022
# [ok]
