#                                                                            --- full sequence --- -------------- this domain -------------   hmm coord   ali coord   env coord
# target name        accession   tlen query name           accession   qlen   E-value  score  bias   #  of  c-Evalue  i-Evalue  score  bias  from    to  from    to  from    to  acc description of target
#------------------- ---------- ----- -------------------- ---------- ----- --------- ------ ----- --- --- --------- --------- ------ ----- ----- ----- ----- ----- ----- ----- ---- ---------------------
scaffold3.g6347.t1   -            666 7902at3041           -            262   5.2e-65  218.4 105.0   1   5    0.0025      0.76    8.1  14.3     4    44     1    41     1    43 0.92 -
scaffold3.g6347.t1   -            666 7902at3041           -            262   5.2e-65  218.4 105.0   2   5   2.6e-41   7.8e-39  132.6  26.7     7   166    34   204    32   252 0.85 -
scaffold3.g6347.t1   -            666 7902at3041           -            262   5.2e-65  218.4 105.0   3   5   6.2e-06    0.0019   16.6  20.9   169   240   330   405   327   421 0.82 -
scaffold3.g6347.t1   -            666 7902at3041           -            262   5.2e-65  218.4 105.0   4   5   1.7e-09   5.1e-07   28.3  11.5   174   235   442   508   431   527 0.81 -
scaffold3.g6347.t1   -            666 7902at3041           -            262   5.2e-65  218.4 105.0   5   5   1.7e-18   5.3e-16   57.8   4.6   167   262   556   658   553   658 0.81 -
scaffold22.g6126.t1  -            371 7902at3041           -            262   1.1e-17   63.3   5.8   1   1   7.1e-20   2.2e-17   62.3   5.8    53   177   140   286   126   298 0.83 -
scaffold3.g6660.t1   -            330 7902at3041           -            262   5.2e-16   57.8   0.5   1   1   4.2e-18   1.3e-15   56.5   0.5    56   142    30   114    16   156 0.88 -
scaffold17.g553.t1   -            247 7902at3041           -            262   9.8e-15   53.6   5.7   1   1   3.2e-17   9.8e-15   53.6   5.7    42   155    57   169    40   188 0.85 -
scaffold21.g2068.t1  -            786 7902at3041           -            262   1.6e-14   52.9  19.6   1   7   7.6e-06    0.0023   16.3   0.5   104   155    29    86    22    98 0.77 -
scaffold21.g2068.t1  -            786 7902at3041           -            262   1.6e-14   52.9  19.6   2   7     0.012       3.8    5.8   0.0   109   138   100   129    96   135 0.90 -
scaffold21.g2068.t1  -            786 7902at3041           -            262   1.6e-14   52.9  19.6   3   7     0.064        20    3.5   0.4    57    83   124   148   121   157 0.75 -
scaffold21.g2068.t1  -            786 7902at3041           -            262   1.6e-14   52.9  19.6   4   7       0.1        31    2.8   0.0   107   138   371   402   333   407 0.88 -
