#                                                                            --- full sequence --- -------------- this domain -------------   hmm coord   ali coord   env coord
# target name        accession   tlen query name           accession   qlen   E-value  score  bias   #  of  c-Evalue  i-Evalue  score  bias  from    to  from    to  from    to  acc description of target
#------------------- ---------- ----- -------------------- ---------- ----- --------- ------ ----- --- --- --------- --------- ------ ----- ----- ----- ----- ----- ----- ----- ---- ---------------------
scaffold1.g5339.t1   -           1767 363at3041            -            702         0 1145.3  11.4   1   4   5.6e-36   5.2e-33  112.9   0.3     1    75   184   265   184   271 0.88 -
scaffold1.g5339.t1   -           1767 363at3041            -            702         0 1145.3  11.4   2   4  6.5e-158    6e-155  516.0   1.5    66   332   291   590   287   593 0.91 -
scaffold1.g5339.t1   -           1767 363at3041            -            702         0 1145.3  11.4   3   4   4.8e-67   4.4e-64  215.6   0.4   338   485   666   851   649   855 0.85 -
scaffold1.g5339.t1   -           1767 363at3041            -            702         0 1145.3  11.4   4   4   1.7e-93   1.6e-90  303.0   0.0   479   702   891  1143   872  1143 0.86 -
scaffold2.g7370.t1   -           1092 363at3041            -            702   2.7e-29  100.7   9.2   1   6   3.1e-16   2.9e-13   47.7   0.5    19   166   129   292   114   311 0.72 -
scaffold2.g7370.t1   -           1092 363at3041            -            702   2.7e-29  100.7   9.2   2   6   0.00047      0.44    7.4   0.2   225   254   314   343   308   350 0.86 -
scaffold2.g7370.t1   -           1092 363at3041            -            702   2.7e-29  100.7   9.2   3   6   1.1e-05      0.01   12.8   0.0   286   331   354   400   343   448 0.86 -
scaffold2.g7370.t1   -           1092 363at3041            -            702   2.7e-29  100.7   9.2   4   6    0.0015       1.4    5.7   0.0   334   366   496   526   486   553 0.84 -
scaffold2.g7370.t1   -           1092 363at3041            -            702   2.7e-29  100.7   9.2   5   6   1.7e-08   1.6e-05   22.1   0.0   502   529   656   683   648   688 0.92 -
scaffold2.g7370.t1   -           1092 363at3041            -            702   2.7e-29  100.7   9.2   6   6     0.004       3.7    4.3   0.0   607   641   821   857   799   860 0.73 -
scaffold22.g6157.t1  -            823 363at3041            -            702   3.9e-19   67.1   4.7   1   3     2e-17   1.8e-14   51.6   0.3     2   166   323   494   322   499 0.79 -
scaffold22.g6157.t1  -            823 363at3041            -            702   3.9e-19   67.1   4.7   2   3    0.0026       2.4    5.0   0.1   223   251   530   558   526   564 0.85 -
scaffold22.g6157.t1  -            823 363at3041            -            702   3.9e-19   67.1   4.7   3   3   4.8e-05     0.044   10.7   0.0   282   320   567   606   557   635 0.79 -
scaffold20.g7736.t1  -            600 363at3041            -            702     7e-14   49.7   0.8   1   3   4.8e-10   4.5e-07   27.2   0.2    39   147    57   164    39   175 0.81 -
scaffold20.g7736.t1  -            600 363at3041            -            702     7e-14   49.7   0.8   2   3     1e-06   0.00093   16.2   0.0   504   531   343   370   338   379 0.91 -
scaffold20.g7736.t1  -            600 363at3041            -            702     7e-14   49.7   0.8   3   3      0.01       9.4    3.0   0.0   606   641   499   534   484   579 0.86 -
scaffold26.g3325.t1  -           1088 363at3041            -            702   6.8e-13   46.4   4.0   1   5   3.4e-11   3.1e-08   31.0   0.0    18   166    68   240    55   259 0.71 -
scaffold26.g3325.t1  -           1088 363at3041            -            702   6.8e-13   46.4   4.0   2   5      0.27   2.5e+02   -1.7   0.0   295   321   385   411   369   422 0.79 -
scaffold26.g3325.t1  -           1088 363at3041            -            702   6.8e-13   46.4   4.0   3   5     0.015        14    2.5   0.0   342   361   538   557   531   561 0.90 -
scaffold26.g3325.t1  -           1088 363at3041            -            702   6.8e-13   46.4   4.0   4   5   0.00016      0.15    9.0   0.0   499   531   693   734   667   746 0.77 -
scaffold26.g3325.t1  -           1088 363at3041            -            702   6.8e-13   46.4   4.0   5   5     0.051        47    0.7   0.0   606   631   867   892   850   910 0.82 -
scaffold1.g5236.t1   -           1114 363at3041            -            702   6.2e-12   43.3   3.8   1   4   2.4e-08   2.2e-05   21.6   0.2    51   154    82   202    23   227 0.59 -
scaffold1.g5236.t1   -           1114 363at3041            -            702   6.2e-12   43.3   3.8   2   4    0.0034       3.1    4.6   0.0   335   366   433   462   387   475 0.88 -
scaffold1.g5236.t1   -           1114 363at3041            -            702   6.2e-12   43.3   3.8   3   4   2.2e-06     0.002   15.1   0.0   500   533   580   613   569   638 0.81 -
scaffold1.g5236.t1   -           1114 363at3041            -            702   6.2e-12   43.3   3.8   4   4      0.73   6.7e+02   -3.1   0.0   607   630   743   766   736   772 0.82 -
scaffold11.g4074.t1  -           1193 363at3041            -            702   1.4e-08   32.2   0.7   1   4   2.9e-06    0.0027   14.7   0.1    18    84    36   103    20   115 0.81 -
scaffold11.g4074.t1  -           1193 363at3041            -            702   1.4e-08   32.2   0.7   2   4     0.078        72    0.1   0.0   107   138   178   212   175   219 0.76 -
scaffold11.g4074.t1  -           1193 363at3041            -            702   1.4e-08   32.2   0.7   3   4    0.0021       1.9    5.3   0.0   501   536   627   662   611   695 0.77 -
scaffold11.g4074.t1  -           1193 363at3041            -            702   1.4e-08   32.2   0.7   4   4   0.00089      0.82    6.5   0.0   605   651   767   816   723   844 0.80 -
scaffold20.g7735.t1  -            417 363at3041            -            702     1e-05   22.7   0.0   1   2   6.2e-07   0.00057   16.9   0.0   503   531   159   187   154   196 0.91 -
scaffold20.g7735.t1  -            417 363at3041            -            702     1e-05   22.7   0.0   2   2    0.0061       5.6    3.7   0.0   606   641   316   351   300   396 0.86 -
scaffold15.g4349.t1  -           1560 363at3041            -            702    0.0061   13.5   0.0   1   1   1.2e-05     0.011   12.7   0.0    53    95   236   278   212   293 0.83 -
#
# Program:         hmmsearch
# Version:         3.1b2 (February 2015)
# Pipeline mode:   SEARCH
# Query file:      /Users/catrionaharrison/Documents/Bioinformatics/rp2/Data/genomes/busco/busco_downloads/lineages/chlorophyta_odb10/hmms/363at3041.hmm
# Target file:     /Users/catrionaharrison/Documents/Bioinformatics/rp2/Data/genomes/busco/data/a99.prot.fasta
# Option settings: hmmsearch --domtblout /Users/catrionaharrison/Documents/Bioinformatics/rp2/Data/genomes/busco/Busco_a99/run_chlorophyta_odb10/hmmer_output/initial_run_results/363at3041.out --cpu 1 /Users/catrionaharrison/Documents/Bioinformatics/rp2/Data/genomes/busco/busco_downloads/lineages/chlorophyta_odb10/hmms/363at3041.hmm /Users/catrionaharrison/Documents/Bioinformatics/rp2/Data/genomes/busco/data/a99.prot.fasta 
# Current dir:     /Users/catrionaharrison/Documents/Bioinformatics/rp2/Data/genomes/busco
# Date:            Fri Jul 22 14:47:56 2022
# [ok]
