#                                                                            --- full sequence --- -------------- this domain -------------   hmm coord   ali coord   env coord
# target name        accession   tlen query name           accession   qlen   E-value  score  bias   #  of  c-Evalue  i-Evalue  score  bias  from    to  from    to  from    to  acc description of target
#------------------- ---------- ----- -------------------- ---------- ----- --------- ------ ----- --- --- --------- --------- ------ ----- ----- ----- ----- ----- ----- ----- ---- ---------------------
scaffold29.g5931.t1  -            732 1462at3041           -            526  6.5e-234  776.2   0.0   1   1  1.3e-234  6.5e-232  769.6   0.0     1   526    27   650    27   650 0.87 -
scaffold11.g3973.t1  -           1024 1462at3041           -            526  9.7e-149  495.1   1.3   1   3  2.3e-141  1.2e-138  461.8   0.1     1   448    52   562    52   602 0.82 -
scaffold11.g3973.t1  -           1024 1462at3041           -            526  9.7e-149  495.1   1.3   2   3   9.7e-09     5e-06   24.2   0.0   478   526   660   711   651   711 0.91 -
scaffold11.g3973.t1  -           1024 1462at3041           -            526  9.7e-149  495.1   1.3   3   3     0.094        49    1.2   0.1   162   222   859   919   853   925 0.87 -
scaffold24.g2951.t1  -            694 1462at3041           -            526  2.8e-138  460.7   5.4   1   2  5.4e-137  2.8e-134  447.4   3.4     1   418    44   495    44   506 0.89 -
scaffold24.g2951.t1  -            694 1462at3041           -            526  2.8e-138  460.7   5.4   2   2   0.00046      0.24    8.8   0.0   449   525   576   678   509   679 0.68 -
scaffold13.g304.t1   -           1776 1462at3041           -            526  5.2e-119  397.0   8.3   1   4   3.8e-71     2e-68  230.1   0.3     1   169   686   870   686   875 0.92 -
scaffold13.g304.t1   -           1776 1462at3041           -            526  5.2e-119  397.0   8.3   2   4   1.1e-18   5.9e-16   57.0   0.3   175   268   947  1026   927  1032 0.85 -
scaffold13.g304.t1   -           1776 1462at3041           -            526  5.2e-119  397.0   8.3   3   4   7.1e-30   3.7e-27   93.9   0.2   312   413  1034  1139  1027  1145 0.90 -
scaffold13.g304.t1   -           1776 1462at3041           -            526  5.2e-119  397.0   8.3   4   4   2.8e-06    0.0014   16.1   0.0   415   526  1175  1301  1169  1301 0.82 -
scaffold313.g5143.t1 -            362 1462at3041           -            526  1.5e-116  389.0   0.9   1   2   1.7e-74   8.7e-72  241.2   0.5     1   161    36   213    36   216 0.94 -
scaffold313.g5143.t1 -            362 1462at3041           -            526  1.5e-116  389.0   0.9   2   2   5.5e-48   2.8e-45  153.7   0.0   179   324   203   362   202   362 0.81 -
scaffold13.g221.t1   -           1430 1462at3041           -            526  3.1e-106  354.9   0.0   1   4   3.7e-38   1.9e-35  121.3   0.2     1   136   297   467   297   480 0.84 -
scaffold13.g221.t1   -           1430 1462at3041           -            526  3.1e-106  354.9   0.0   2   4   2.9e-12   1.5e-09   35.9   0.0   135   215   504   592   500   595 0.86 -
scaffold13.g221.t1   -           1430 1462at3041           -            526  3.1e-106  354.9   0.0   3   4   1.9e-52     1e-49  168.4   0.0   217   399   794   996   792  1003 0.86 -
scaffold13.g221.t1   -           1430 1462at3041           -            526  3.1e-106  354.9   0.0   4   4   6.2e-07   0.00032   18.2   0.0   477   524  1228  1280  1205  1282 0.86 -
scaffold1.g5373.t1   -           1382 1462at3041           -            526   2.1e-63  213.6   0.6   1   3   3.7e-46   1.9e-43  147.7   0.0     2   174   727   927   726   938 0.87 -
scaffold1.g5373.t1   -           1382 1462at3041           -            526   2.1e-63  213.6   0.6   2   3      0.35   1.8e+02   -0.7   0.0   183   210  1016  1043  1007  1047 0.83 -
scaffold1.g5373.t1   -           1382 1462at3041           -            526   2.1e-63  213.6   0.6   3   3   1.8e-20   9.4e-18   62.9   0.3   233   411  1043  1239  1029  1245 0.79 -
scaffold13.g232.t1   -           1712 1462at3041           -            526   8.2e-60  201.7  12.3   1   5   9.8e-39   5.1e-36  123.2   0.0    19   173   305   478   276   482 0.85 -
scaffold13.g232.t1   -           1712 1462at3041           -            526   8.2e-60  201.7  12.3   2   5       3.5   1.8e+03   -4.0   0.0   195   214   663   682   658   690 0.79 -
scaffold13.g232.t1   -           1712 1462at3041           -            526   8.2e-60  201.7  12.3   3   5   3.9e-27     2e-24   84.9   0.1   218   332   705   829   693   834 0.87 -
scaffold13.g232.t1   -           1712 1462at3041           -            526   8.2e-60  201.7  12.3   4   5       1.7   8.8e+02   -3.0   0.0   363   391   900   928   898   944 0.78 -
scaffold13.g232.t1   -           1712 1462at3041           -            526   8.2e-60  201.7  12.3   5   5       7.6   3.9e+03   -5.1   5.7   271   297  1603  1629  1600  1646 0.85 -
scaffold20.g7864.t1  -           1917 1462at3041           -            526   5.2e-48  162.7   0.0   1   2   5.5e-33   2.8e-30  104.2   0.0     1   152    13   193    13   208 0.83 -
scaffold20.g7864.t1  -           1917 1462at3041           -            526   5.2e-48  162.7   0.0   2   2   2.3e-18   1.2e-15   56.0   0.0   196   313   367   491   341   508 0.85 -
scaffold36.g5069.t1  -            272 1462at3041           -            526   1.8e-39  134.6   0.0   1   1   1.2e-39   6.3e-37  126.2   0.0   330   525     1   248     1   249 0.76 -
scaffold10.g2300.t1  -           1435 1462at3041           -            526   4.3e-39  133.3   5.8   1   3   1.2e-13   6.5e-11   40.3   0.8    42   153   745   874   721   904 0.74 -
scaffold10.g2300.t1  -           1435 1462at3041           -            526   4.3e-39  133.3   5.8   2   3   2.6e-26   1.4e-23   82.2   0.0   193   301  1000  1117   997  1122 0.86 -
scaffold10.g2300.t1  -           1435 1462at3041           -            526   4.3e-39  133.3   5.8   3   3    0.0069       3.6    4.9   0.1   342   387  1138  1185  1118  1191 0.74 -
scaffold10.g2274.t1  -           1583 1462at3041           -            526   1.1e-34  118.8   2.6   1   3   8.4e-19   4.4e-16   57.4   0.8     2    67   338   413   337   415 0.92 -
scaffold10.g2274.t1  -           1583 1462at3041           -            526   1.1e-34  118.8   2.6   2   3   7.1e-20   3.7e-17   61.0   0.1   314   412   413   521   411   528 0.86 -
scaffold10.g2274.t1  -           1583 1462at3041           -            526   1.1e-34  118.8   2.6   3   3      0.77     4e+02   -1.9   0.0   480   511   765   796   751   807 0.84 -
scaffold1.g5299.t1   -            138 1462at3041           -            526   3.1e-15   54.6   0.0   1   1     7e-18   3.6e-15   54.4   0.0   450   525    16   101     5   102 0.85 -
scaffold2.g6983.t1   -            522 1462at3041           -            526   3.1e-05   21.6   0.0   1   1     1e-07   5.2e-05   20.9   0.0   194   274   373   455   334   480 0.82 -
scaffold6.g2616.t1   -           1351 1462at3041           -            526    0.0031   15.0   0.1   1   2       1.3   6.8e+02   -2.6   0.0    10    36    42    68    39   106 0.83 -
scaffold6.g2616.t1   -           1351 1462at3041           -            526    0.0031   15.0   0.1   2   2   1.5e-05    0.0079   13.7   0.0   198   299   286   389   247   394 0.82 -
scaffold10.g2389.t1  -            370 1462at3041           -            526     0.064   10.7   0.5   1   1   0.00018     0.094   10.1   0.5    12    74   259   321   255   329 0.84 -
#
# Program:         hmmsearch
# Version:         3.1b2 (February 2015)
# Pipeline mode:   SEARCH
# Query file:      /Users/catrionaharrison/Documents/Bioinformatics/rp2/Data/genomes/busco/busco_downloads/lineages/chlorophyta_odb10/hmms/1462at3041.hmm
# Target file:     /Users/catrionaharrison/Documents/Bioinformatics/rp2/Data/genomes/busco/data/a99.prot.fasta
# Option settings: hmmsearch --domtblout /Users/catrionaharrison/Documents/Bioinformatics/rp2/Data/genomes/busco/Busco_a99/run_chlorophyta_odb10/hmmer_output/initial_run_results/1462at3041.out --cpu 1 /Users/catrionaharrison/Documents/Bioinformatics/rp2/Data/genomes/busco/busco_downloads/lineages/chlorophyta_odb10/hmms/1462at3041.hmm /Users/catrionaharrison/Documents/Bioinformatics/rp2/Data/genomes/busco/data/a99.prot.fasta 
# Current dir:     /Users/catrionaharrison/Documents/Bioinformatics/rp2/Data/genomes/busco
# Date:            Fri Jul 22 14:46:03 2022
# [ok]
