#                                                                            --- full sequence --- -------------- this domain -------------   hmm coord   ali coord   env coord
# target name        accession   tlen query name           accession   qlen   E-value  score  bias   #  of  c-Evalue  i-Evalue  score  bias  from    to  from    to  from    to  acc description of target
#------------------- ---------- ----- -------------------- ---------- ----- --------- ------ ----- --- --- --------- --------- ------ ----- ----- ----- ----- ----- ----- ----- ---- ---------------------
scaffold3.g6395.t1   -            274 4583at3041           -            234   2.3e-93  310.9   3.8   1   1   2.1e-95   4.1e-93  310.1   3.8     1   234     8   270     8   270 0.91 -
scaffold4.g4911.t1   -            976 4583at3041           -            234   7.5e-22   76.8   9.4   1   3   3.5e-16     7e-14   50.7   1.8     7   181     8   201     4   217 0.80 -
scaffold4.g4911.t1   -            976 4583at3041           -            234   7.5e-22   76.8   9.4   2   3   7.8e-10   1.5e-07   30.0   0.0    95   175   406   487   400   501 0.83 -
scaffold4.g4911.t1   -            976 4583at3041           -            234   7.5e-22   76.8   9.4   3   3         9   1.8e+03   -2.9   0.7   169   199   846   876   830   889 0.64 -
scaffold10.g2485.t1  -            252 4583at3041           -            234   3.3e-21   74.7   1.9   1   1   6.4e-23   1.3e-20   72.8   1.9     8   212     9   233     6   247 0.75 -
scaffold17.g512.t1   -            556 4583at3041           -            234     1e-16   60.0  10.3   1   2   4.4e-17   8.7e-15   53.7   7.4     9   171   318   511   315   514 0.76 -
scaffold17.g512.t1   -            556 4583at3041           -            234     1e-16   60.0  10.3   2   2     0.013       2.6    6.3   0.1   193   224   516   547   511   556 0.85 -
scaffold1.g5417.t1   -            382 4583at3041           -            234   2.3e-16   58.8   2.4   1   1   7.1e-17   1.4e-14   53.0   2.4    10   182    70   276    64   280 0.73 -
scaffold56.g4544.t1  -            260 4583at3041           -            234   4.7e-16   57.8   4.1   1   1   4.2e-18   8.4e-16   57.0   4.1     9   174     6   191     3   212 0.79 -
scaffold31.g3799.t1  -          15031 4583at3041           -            234   2.7e-15   55.3  33.0   1   6       0.1        20    3.4   0.1     7    67  3034  3100  3028  3233 0.79 -
scaffold31.g3799.t1  -          15031 4583at3041           -            234   2.7e-15   55.3  33.0   2   6   8.5e-07   0.00017   20.0   0.3     9   155  4453  4609  4446  4621 0.82 -
scaffold31.g3799.t1  -          15031 4583at3041           -            234   2.7e-15   55.3  33.0   3   6      0.17        34    2.7   0.8     8    57  5773  5823  5768  5839 0.75 -
scaffold31.g3799.t1  -          15031 4583at3041           -            234   2.7e-15   55.3  33.0   4   6   2.3e-07   4.6e-05   21.9   2.0     4    87  8796  8887  8794  8893 0.82 -
scaffold31.g3799.t1  -          15031 4583at3041           -            234   2.7e-15   55.3  33.0   5   6     2e-05     0.004   15.5   0.9     7   154 10308 10471 10303 10499 0.80 -
