#                                                                            --- full sequence --- -------------- this domain -------------   hmm coord   ali coord   env coord
# target name        accession   tlen query name           accession   qlen   E-value  score  bias   #  of  c-Evalue  i-Evalue  score  bias  from    to  from    to  from    to  acc description of target
#------------------- ---------- ----- -------------------- ---------- ----- --------- ------ ----- --- --- --------- --------- ------ ----- ----- ----- ----- ----- ----- ----- ---- ---------------------
scaffold14.g1035.t1  -            464 3153at3041           -            309  2.8e-123  409.8   8.2   1   2   4.6e-33   4.7e-30  103.6   0.3     1    60    69   128    69   145 0.94 -
scaffold14.g1035.t1  -            464 3153at3041           -            309  2.8e-123  409.8   8.2   2   2   1.1e-93   1.2e-90  302.6   2.6    60   309   160   428   158   428 0.88 -
scaffold14.g1231.t1  -            496 3153at3041           -            309     3e-10   38.5   0.2   1   1   5.5e-13   5.7e-10   37.6   0.2    19    98   118   197   115   217 0.86 -
scaffold1.g5739.t1   -            688 3153at3041           -            309   4.6e-09   34.6   0.0   1   1   7.1e-12   7.3e-09   34.0   0.0    22   102    19    99    12   140 0.81 -
scaffold335.g5144.t1 -            148 3153at3041           -            309   1.8e-08   32.7   0.1   1   1   1.8e-11   1.9e-08   32.7   0.1    25    87    26    88    12   132 0.89 -
scaffold4.g4911.t1   -            976 3153at3041           -            309   4.5e-07   28.1   0.0   1   2   4.3e-10   4.5e-07   28.1   0.0    19    64   695   739   684   752 0.86 -
scaffold4.g4911.t1   -            976 3153at3041           -            309   4.5e-07   28.1   0.0   2   2         8   8.3e+03   -6.9   3.4   129   150   834   853   833   867 0.63 -
scaffold23.g4153.t1  -           2664 3153at3041           -            309     2e-05   22.7   0.1   1   1   4.1e-08   4.2e-05   21.6   0.1    23    88   880   943   873   959 0.87 -
scaffold13.g291.t1   -            816 3153at3041           -            309   0.00028   19.0   0.0   1   1   4.5e-07   0.00047   18.2   0.0    21    96   405   483   395   489 0.89 -
scaffold4.g4826.t1   -            327 3153at3041           -            309   0.00049   18.1   0.0   1   1   7.9e-07   0.00082   17.4   0.0     9    57    12    60     5   118 0.85 -
#
# Program:         hmmsearch
# Version:         3.1b2 (February 2015)
# Pipeline mode:   SEARCH
# Query file:      /Users/catrionaharrison/Documents/Bioinformatics/rp2/Data/genomes/busco/busco_downloads/lineages/chlorophyta_odb10/hmms/3153at3041.hmm
# Target file:     /Users/catrionaharrison/Documents/Bioinformatics/rp2/Data/genomes/busco/data/a99.prot.fasta
# Option settings: hmmsearch --domtblout /Users/catrionaharrison/Documents/Bioinformatics/rp2/Data/genomes/busco/Busco_a99/run_chlorophyta_odb10/hmmer_output/initial_run_results/3153at3041.out --cpu 1 /Users/catrionaharrison/Documents/Bioinformatics/rp2/Data/genomes/busco/busco_downloads/lineages/chlorophyta_odb10/hmms/3153at3041.hmm /Users/catrionaharrison/Documents/Bioinformatics/rp2/Data/genomes/busco/data/a99.prot.fasta 
# Current dir:     /Users/catrionaharrison/Documents/Bioinformatics/rp2/Data/genomes/busco
# Date:            Fri Jul 22 14:46:01 2022
# [ok]
