#                                                                            --- full sequence --- -------------- this domain -------------   hmm coord   ali coord   env coord
# target name        accession   tlen query name           accession   qlen   E-value  score  bias   #  of  c-Evalue  i-Evalue  score  bias  from    to  from    to  from    to  acc description of target
#------------------- ---------- ----- -------------------- ---------- ----- --------- ------ ----- --- --- --------- --------- ------ ----- ----- ----- ----- ----- ----- ----- ---- ---------------------
scaffold18.g1951.t1  -           6387 64at3041             -           2183         0 1179.8 132.5   1  25   2.6e-33   3.5e-30  102.4   0.3     1    79   699   777   699   779 0.97 -
scaffold18.g1951.t1  -           6387 64at3041             -           2183         0 1179.8 132.5   2  25  5.7e-121  7.9e-118  393.1  18.9    66   559   806  1444   804  1447 0.75 -
scaffold18.g1951.t1  -           6387 64at3041             -           2183         0 1179.8 132.5   3  25   2.3e-19   3.2e-16   56.1   0.0   556   653  1471  1593  1468  1597 0.85 -
scaffold18.g1951.t1  -           6387 64at3041             -           2183         0 1179.8 132.5   4  25   2.6e-13   3.6e-10   36.1   0.0   705   767  1968  2033  1964  2038 0.86 -
scaffold18.g1951.t1  -           6387 64at3041             -           2183         0 1179.8 132.5   5  25   2.2e-11     3e-08   29.7   0.1   772   875  2128  2274  2104  2283 0.74 -
scaffold18.g1951.t1  -           6387 64at3041             -           2183         0 1179.8 132.5   6  25   1.6e-07   0.00023   16.9   0.2   875   978  2308  2452  2306  2460 0.71 -
scaffold18.g1951.t1  -           6387 64at3041             -           2183         0 1179.8 132.5   7  25     5e-34   6.9e-31  104.8   0.1   975  1119  2543  2712  2530  2715 0.83 -
scaffold18.g1951.t1  -           6387 64at3041             -           2183         0 1179.8 132.5   8  25   1.3e-20   1.8e-17   60.3   0.0  1116  1180  2745  2815  2741  2819 0.89 -
scaffold18.g1951.t1  -           6387 64at3041             -           2183         0 1179.8 132.5   9  25   1.1e-20   1.5e-17   60.5   7.1  1274  1364  3140  3244  3135  3285 0.79 -
scaffold18.g1951.t1  -           6387 64at3041             -           2183         0 1179.8 132.5  10  25   1.8e-18   2.4e-15   53.2   0.2  1364  1430  3376  3443  3357  3448 0.86 -
scaffold18.g1951.t1  -           6387 64at3041             -           2183         0 1179.8 132.5  11  25   8.6e-09   1.2e-05   21.1   0.7  1322  1355  3489  3528  3467  3544 0.71 -
scaffold18.g1951.t1  -           6387 64at3041             -           2183         0 1179.8 132.5  12  25   1.7e-11   2.4e-08   30.0   0.2  1462  1512  3683  3733  3673  3774 0.85 -
scaffold18.g1951.t1  -           6387 64at3041             -           2183         0 1179.8 132.5  13  25    0.0031       4.2    2.7   0.3  1571  1595  4122  4147  4107  4149 0.88 -
scaffold18.g1951.t1  -           6387 64at3041             -           2183         0 1179.8 132.5  14  25   7.5e-18     1e-14   51.1   0.0  1582  1674  4161  4281  4153  4293 0.81 -
scaffold18.g1951.t1  -           6387 64at3041             -           2183         0 1179.8 132.5  15  25    0.0014         2    3.8   0.0  1669  1700  4301  4334  4294  4359 0.86 -
