#                                                                            --- full sequence --- -------------- this domain -------------   hmm coord   ali coord   env coord
# target name        accession   tlen query name           accession   qlen   E-value  score  bias   #  of  c-Evalue  i-Evalue  score  bias  from    to  from    to  from    to  acc description of target
#------------------- ---------- ----- -------------------- ---------- ----- --------- ------ ----- --- --- --------- --------- ------ ----- ----- ----- ----- ----- ----- ----- ---- ---------------------
scaffold13.g221.t1   -           1430 727at3041            -            767  1.2e-288  958.0  48.2   1   8   6.1e-16   3.6e-13   47.1   3.2     3    67    81   150    79   155 0.89 -
scaffold13.g221.t1   -           1430 727at3041            -            767  1.2e-288  958.0  48.2   2   8   4.5e-77   2.7e-74  249.3   7.3    28   230   239   472   222   475 0.80 -
scaffold13.g221.t1   -           1430 727at3041            -            767  1.2e-288  958.0  48.2   3   8   2.2e-45   1.3e-42  144.5   0.0   233   325   502   594   494   601 0.97 -
scaffold13.g221.t1   -           1430 727at3041            -            767  1.2e-288  958.0  48.2   4   8   8.1e-05     0.048   10.4   0.0   324   360   728   764   724   768 0.88 -
scaffold13.g221.t1   -           1430 727at3041            -            767  1.2e-288  958.0  48.2   5   8   2.2e-97   1.3e-94  316.4   0.5   349   531   790   992   782   996 0.92 -
scaffold13.g221.t1   -           1430 727at3041            -            767  1.2e-288  958.0  48.2   6   8   0.00016     0.097    9.3   0.1   532   551  1037  1056  1034  1068 0.86 -
scaffold13.g221.t1   -           1430 727at3041            -            767  1.2e-288  958.0  48.2   7   8   1.3e-13   7.7e-11   39.4   0.4   555   603  1108  1161  1100  1176 0.85 -
scaffold13.g221.t1   -           1430 727at3041            -            767  1.2e-288  958.0  48.2   8   8     8e-50   4.7e-47  159.2   2.9   584   761  1199  1406  1181  1410 0.83 -
scaffold11.g3973.t1  -           1024 727at3041            -            767  2.8e-121  404.7   0.1   1   3   3.5e-61   2.1e-58  196.7   0.1    76   306    47   254    39   261 0.92 -
scaffold11.g3973.t1  -           1024 727at3041            -            767  2.8e-121  404.7   0.1   2   3   5.3e-56   3.1e-53  179.6   0.0   347   605   260   567   255   576 0.82 -
scaffold11.g3973.t1  -           1024 727at3041            -            767  2.8e-121  404.7   0.1   3   3   1.3e-07   7.6e-05   19.6   0.0   610   670   659   717   649   733 0.79 -
scaffold29.g5931.t1  -            732 727at3041            -            767  9.1e-119  396.3   5.9   1   2  9.2e-114  5.4e-111  370.6   2.8    59   599     7   553     2   569 0.84 -
scaffold29.g5931.t1  -            732 727at3041            -            767  9.1e-119  396.3   5.9   2   2   1.5e-09     9e-07   26.0   0.1   609   676   596   663   564   693 0.78 -
scaffold24.g2951.t1  -            694 727at3041            -            767  9.9e-109  363.1  12.0   1   2  2.8e-109  1.6e-106  355.8  10.1    71   602    34   558    24   570 0.84 -
scaffold24.g2951.t1  -            694 727at3041            -            767  9.9e-109  363.1  12.0   2   2      0.12        72   -0.2   0.0   609   658   623   673   569   682 0.86 -
scaffold313.g5143.t1 -            362 727at3041            -            767     4e-93  311.5   2.1   1   2   2.9e-60   1.7e-57  193.7   0.4    73   250    28   201    14   204 0.95 -
scaffold313.g5143.t1 -            362 727at3041            -            767     4e-93  311.5   2.1   2   2     3e-35   1.8e-32  111.0   0.0   284   460   202   361   197   362 0.86 -
scaffold13.g304.t1   -           1776 727at3041            -            767   5.9e-89  297.8   8.0   1   5   1.6e-60   9.4e-58  194.6   0.1    70   274   675   870   664   875 0.92 -
scaffold13.g304.t1   -           1776 727at3041            -            767   5.9e-89  297.8   8.0   2   5   1.5e-10   8.9e-08   29.3   0.0   282   324   948   990   938   997 0.92 -
scaffold13.g304.t1   -           1776 727at3041            -            767   5.9e-89  297.8   8.0   3   5   4.7e-08   2.8e-05   21.1   0.3   369   406   999  1037   988  1038 0.82 -
scaffold13.g304.t1   -           1776 727at3041            -            767   5.9e-89  297.8   8.0   4   5   2.6e-18   1.6e-15   55.0   0.0   442   551  1027  1144  1025  1151 0.86 -
scaffold13.g304.t1   -           1776 727at3041            -            767   5.9e-89  297.8   8.0   5   5     0.016       9.5    2.8   0.0   625   657  1250  1294  1174  1306 0.66 -
scaffold13.g232.t1   -           1712 727at3041            -            767   2.8e-65  219.5   4.3   1   3   1.1e-42   6.6e-40  135.6   0.1    73   272   268   472   205   489 0.81 -
scaffold13.g232.t1   -           1712 727at3041            -            767   2.8e-65  219.5   4.3   2   3     8e-25   4.7e-22   76.5   0.1   302   470   662   830   649   836 0.81 -
scaffold13.g232.t1   -           1712 727at3041            -            767   2.8e-65  219.5   4.3   3   3   0.00076      0.45    7.2   0.1   501   558   901   966   888   976 0.69 -
scaffold1.g5373.t1   -           1382 727at3041            -            767   2.4e-64  216.4   9.1   1   3   3.3e-49     2e-46  157.1   0.0    44   250   695   902   675   933 0.78 -
scaffold1.g5373.t1   -           1382 727at3041            -            767   2.4e-64  216.4   9.1   2   3     0.086        51    0.4   0.0   296   321  1021  1046  1015  1049 0.87 -
scaffold1.g5373.t1   -           1382 727at3041            -            767   2.4e-64  216.4   9.1   3   3   7.5e-19   4.4e-16   56.8   5.3   370   548  1052  1243  1047  1272 0.79 -
scaffold20.g7864.t1  -           1917 727at3041            -            767     8e-48  161.7   0.1   1   2   1.2e-35     7e-33  112.3   0.1    76   250     8   191     2   199 0.84 -
scaffold20.g7864.t1  -           1917 727at3041            -            767     8e-48  161.7   0.1   2   2   9.6e-16   5.7e-13   46.5   0.0   369   462   416   512   403   520 0.85 -
scaffold10.g2300.t1  -           1435 727at3041            -            767   1.8e-33  114.2  13.4   1   3   2.6e-14   1.5e-11   41.8   1.9   110   273   721   894   681   901 0.76 -
scaffold10.g2300.t1  -           1435 727at3041            -            767   1.8e-33  114.2  13.4   2   3   5.3e-20   3.2e-17   60.6   0.1   344   429  1022  1117  1001  1120 0.86 -
scaffold10.g2300.t1  -           1435 727at3041            -            767   1.8e-33  114.2  13.4   3   3   2.8e-05     0.017   11.9   0.7   481   525  1140  1188  1135  1192 0.92 -
scaffold10.g2274.t1  -           1583 727at3041            -            767   6.8e-26   89.2   7.7   1   3   3.2e-20   1.9e-17   61.3   1.3    82   155   338   412   330   414 0.88 -
scaffold10.g2274.t1  -           1583 727at3041            -            767   6.8e-26   89.2   7.7   2   3   3.3e-11   1.9e-08   31.5   0.2   452   545   414   521   411   538 0.80 -
