#                                                                            --- full sequence --- -------------- this domain -------------   hmm coord   ali coord   env coord
# target name        accession   tlen query name           accession   qlen   E-value  score  bias   #  of  c-Evalue  i-Evalue  score  bias  from    to  from    to  from    to  acc description of target
#------------------- ---------- ----- -------------------- ---------- ----- --------- ------ ----- --- --- --------- --------- ------ ----- ----- ----- ----- ----- ----- ----- ---- ---------------------
scaffold23.g4153.t1  -           2664 2020at3041           -            349  1.1e-145  483.7   2.4   1   2   8.8e-37   8.1e-34  115.8   0.4    30   111   883   963   874   979 0.92 -
scaffold23.g4153.t1  -           2664 2020at3041           -            349  1.1e-145  483.7   2.4   2   2  3.4e-113  3.1e-110  367.1   0.1   106   311   980  1205   971  1227 0.91 -
scaffold335.g5144.t1 -            148 2020at3041           -            349   9.2e-62  207.7   0.4   1   1   2.5e-64   2.3e-61  206.4   0.4    31   142    28   140    10   145 0.94 -
scaffold1.g5739.t1   -            688 2020at3041           -            349   1.5e-48  164.2   6.5   1   3   4.1e-40   3.8e-37  126.8   0.1    28   140    21   136    13   139 0.91 -
scaffold1.g5739.t1   -            688 2020at3041           -            349   1.5e-48  164.2   6.5   2   3   5.9e-07   0.00054   17.7   0.5   172   214   129   169   129   173 0.89 -
scaffold1.g5739.t1   -            688 2020at3041           -            349   1.5e-48  164.2   6.5   3   3   2.9e-09   2.7e-06   25.3   0.1   242   312   390   463   374   483 0.80 -
scaffold23.g4082.t1  -            768 2020at3041           -            349   2.2e-16   58.5   0.2   1   3   3.7e-08   3.4e-05   21.7   0.0    57    91    72   106    62   119 0.84 -
scaffold23.g4082.t1  -            768 2020at3041           -            349   2.2e-16   58.5   0.2   2   3     1e-11   9.7e-09   33.3   0.0   112   209   197   284   188   293 0.91 -
scaffold23.g4082.t1  -            768 2020at3041           -            349   2.2e-16   58.5   0.2   3   3      0.57   5.3e+02   -2.0   0.0   242   259   577   594   571   602 0.80 -
scaffold14.g1231.t1  -            496 2020at3041           -            349   6.8e-12   43.7   0.9   1   2   6.2e-14   5.7e-11   40.7   0.0    26    98   121   193   112   203 0.88 -
scaffold14.g1231.t1  -            496 2020at3041           -            349   6.8e-12   43.7   0.9   2   2     0.077        71    0.9   0.4   150   183   219   250   211   264 0.84 -
scaffold13.g291.t1   -            816 2020at3041           -            349   1.5e-07   29.4   0.0   1   1     3e-10   2.7e-07   28.5   0.0    20    98   400   481   390   488 0.92 -
scaffold14.g1035.t1  -            464 2020at3041           -            349   0.00022   19.0   0.0   1   2    0.0012       1.1    6.9   0.0    20    63    84   127    67   129 0.81 -
scaffold14.g1035.t1  -            464 2020at3041           -            349   0.00022   19.0   0.0   2   2   0.00016      0.15    9.7   0.0    65    95   161   191   159   209 0.84 -
scaffold4.g4826.t1   -            327 2020at3041           -            349    0.0011   16.6   0.0   1   2   5.5e-06    0.0051   14.5   0.0    24    60    23    59    15    98 0.91 -
scaffold4.g4826.t1   -            327 2020at3041           -            349    0.0011   16.6   0.0   2   2      0.26   2.4e+02   -0.9   0.0   251   282   275   307   269   315 0.74 -
scaffold23.g4083.t1  -            279 2020at3041           -            349     0.015   13.0   0.0   1   1   2.1e-05     0.019   12.6   0.0    73   141     8    76     3   103 0.76 -
#
# Program:         hmmsearch
# Version:         3.1b2 (February 2015)
# Pipeline mode:   SEARCH
# Query file:      /Users/catrionaharrison/Documents/Bioinformatics/rp2/Data/genomes/busco/busco_downloads/lineages/chlorophyta_odb10/hmms/2020at3041.hmm
# Target file:     /Users/catrionaharrison/Documents/Bioinformatics/rp2/Data/genomes/busco/data/a99.prot.fasta
# Option settings: hmmsearch --domtblout /Users/catrionaharrison/Documents/Bioinformatics/rp2/Data/genomes/busco/Busco_a99/run_chlorophyta_odb10/hmmer_output/initial_run_results/2020at3041.out --cpu 1 /Users/catrionaharrison/Documents/Bioinformatics/rp2/Data/genomes/busco/busco_downloads/lineages/chlorophyta_odb10/hmms/2020at3041.hmm /Users/catrionaharrison/Documents/Bioinformatics/rp2/Data/genomes/busco/data/a99.prot.fasta 
# Current dir:     /Users/catrionaharrison/Documents/Bioinformatics/rp2/Data/genomes/busco
# Date:            Fri Jul 22 14:44:53 2022
# [ok]
