#                                                                            --- full sequence --- -------------- this domain -------------   hmm coord   ali coord   env coord
# target name        accession   tlen query name           accession   qlen   E-value  score  bias   #  of  c-Evalue  i-Evalue  score  bias  from    to  from    to  from    to  acc description of target
#------------------- ---------- ----- -------------------- ---------- ----- --------- ------ ----- --- --- --------- --------- ------ ----- ----- ----- ----- ----- ----- ----- ---- ---------------------
scaffold1.g5269.t1   -            404 2490at3041           -            276   1.6e-78  262.4   2.4   1   2   7.8e-63   3.2e-60  202.4   1.6     1   225    96   310    96   326 0.87 -
scaffold1.g5269.t1   -            404 2490at3041           -            276   1.6e-78  262.4   2.4   2   2     7e-15   2.9e-12   45.1   0.0   229   276   342   389   333   389 0.96 -
scaffold9.g3144.t1   -            574 2490at3041           -            276   4.1e-33  113.5   0.0   1   4    0.0017      0.72    7.7   0.0     1    36     3    38     3    53 0.89 -
scaffold9.g3144.t1   -            574 2490at3041           -            276   4.1e-33  113.5   0.0   2   4     2e-22   8.4e-20   69.8   0.0    49   137    76   174    68   184 0.85 -
scaffold9.g3144.t1   -            574 2490at3041           -            276   4.1e-33  113.5   0.0   3   4   2.2e-09     9e-07   27.1   0.0   137   226   236   339   233   368 0.82 -
scaffold9.g3144.t1   -            574 2490at3041           -            276   4.1e-33  113.5   0.0   4   4     0.033        14    3.5   0.0   242   259   383   400   370   413 0.80 -
scaffold18.g1960.t1  -            583 2490at3041           -            276   1.4e-11   42.8   0.0   1   1   2.4e-13   9.8e-11   40.1   0.0     3   274   246   551   244   553 0.74 -
scaffold8.g1495.t1   -            389 2490at3041           -            276   5.7e-10   37.6   0.0   1   1   7.5e-12   3.1e-09   35.2   0.0     4   217    35   290    32   344 0.69 -
scaffold10.g2477.t1  -            375 2490at3041           -            276   1.3e-09   36.5   1.3   1   2   0.00018     0.073   11.0   0.1     3    25    23    45    19    50 0.87 -
scaffold10.g2477.t1  -            375 2490at3041           -            276   1.3e-09   36.5   1.3   2   2   1.5e-08   6.4e-06   24.3   0.1    37   104    78   156    72   231 0.72 -
scaffold1.g5756.t1   -            338 2490at3041           -            276   1.7e-09   36.1   0.4   1   2   5.8e-05     0.024   12.6   0.1     2    25     5    28     4    43 0.87 -
scaffold1.g5756.t1   -            338 2490at3041           -            276   1.7e-09   36.1   0.4   2   2   1.2e-07   5.1e-05   21.3   0.0    36   193    60   245    55   265 0.63 -
scaffold1.g5392.t1   -            638 2490at3041           -            276   2.1e-07   29.1   0.0   1   1   1.1e-09   4.6e-07   28.0   0.0     3   151   353   499   351   503 0.78 -
scaffold7.g3632.t1   -            575 2490at3041           -            276   4.4e-07   28.1   0.1   1   2     2e-06   0.00082   17.4   0.2     1    26   159   184   159   190 0.89 -
scaffold7.g3632.t1   -            575 2490at3041           -            276   4.4e-07   28.1   0.1   2   2     0.012       4.9    5.0   0.0   241   273   529   561   402   564 0.51 -
scaffold21.g2106.t1  -            381 2490at3041           -            276   2.1e-06   25.9   0.2   1   1   2.5e-08     1e-05   23.6   0.2     2    94    40   144    39   149 0.79 -
scaffold5.g770.t1    -           1160 2490at3041           -            276   1.2e-05   23.4   0.1   1   1     8e-06    0.0033   15.4   0.1    29   274   851  1123   802  1125 0.67 -
scaffold2.g6939.t1   -            244 2490at3041           -            276   0.00022   19.2   0.1   1   1   6.7e-07   0.00028   18.9   0.1    42    99    58   114     4   136 0.83 -
scaffold8.g1393.t1   -            270 2490at3041           -            276   0.00078   17.4   0.1   1   1     4e-06    0.0017   16.4   0.1     2    31     6    34     5    39 0.88 -
scaffold31.g3799.t1  -          15031 2490at3041           -            276   0.00098   17.1  14.2   1   4    0.0032       1.3    6.9   2.0     3    29  3038  3064  3036  3067 0.93 -
scaffold31.g3799.t1  -          15031 2490at3041           -            276   0.00098   17.1  14.2   2   4   0.00015     0.064   11.2   0.5     3    33  5776  5806  5774  5811 0.92 -
scaffold31.g3799.t1  -          15031 2490at3041           -            276   0.00098   17.1  14.2   3   4       0.2        81    1.0   0.0     3    30  6859  6886  6857  6895 0.90 -
scaffold31.g3799.t1  -          15031 2490at3041           -            276   0.00098   17.1  14.2   4   4     0.056        23    2.8   0.1     3    28 10312 10337 10309 10344 0.92 -
scaffold6.g2616.t1   -           1351 2490at3041           -            276    0.0013   16.7   2.8   1   2   2.3e-05    0.0095   13.9   0.4     1    56  1012  1067  1012  1068 0.93 -
