#                                                                            --- full sequence --- -------------- this domain -------------   hmm coord   ali coord   env coord
# target name        accession   tlen query name           accession   qlen   E-value  score  bias   #  of  c-Evalue  i-Evalue  score  bias  from    to  from    to  from    to  acc description of target
#------------------- ---------- ----- -------------------- ---------- ----- --------- ------ ----- --- --- --------- --------- ------ ----- ----- ----- ----- ----- ----- ----- ---- ---------------------
scaffold10.g2494.t1  -           1183 142at3041            -            914         0 1497.1  16.4   1   4  1.6e-114  3.3e-111  371.6   0.1    15   234    54   271    42   292 0.94 -
scaffold10.g2494.t1  -           1183 142at3041            -            914         0 1497.1  16.4   2   4   6.6e-33   1.4e-29  101.5   0.0   240   320   334   425   327   428 0.92 -
scaffold10.g2494.t1  -           1183 142at3041            -            914         0 1497.1  16.4   3   4  6.1e-236  1.3e-232  773.4   6.3   320   733   456   906   454   911 0.94 -
scaffold10.g2494.t1  -           1183 142at3041            -            914         0 1497.1  16.4   4   4   2.3e-78   4.8e-75  251.9   0.6   733   903   954  1147   951  1155 0.90 -
scaffold4.g4597.t1   -           2135 142at3041            -            914    0.0045   13.8   0.0   1   1   3.2e-06    0.0065   13.2   0.0    15   217   964  1175   951  1183 0.83 -
scaffold5.g689.t1    -           1808 142at3041            -            914      0.11    9.1   0.0   1   1   8.1e-05      0.17    8.6   0.0   180   237   377   434   279   453 0.88 -
scaffold21.g2079.t1  -           1002 142at3041            -            914      0.31    7.7   1.0   1   2   0.00027      0.57    6.8   0.6    18    66    35    83    23    95 0.91 -
scaffold21.g2079.t1  -           1002 142at3041            -            914      0.31    7.7   1.0   2   2      0.21   4.4e+02   -2.7   0.0   632   711   474   556   463   564 0.73 -
#
# Program:         hmmsearch
# Version:         3.1b2 (February 2015)
# Pipeline mode:   SEARCH
# Query file:      /Users/catrionaharrison/Documents/Bioinformatics/rp2/Data/genomes/busco/busco_downloads/lineages/chlorophyta_odb10/hmms/142at3041.hmm
# Target file:     /Users/catrionaharrison/Documents/Bioinformatics/rp2/Data/genomes/busco/data/a99.prot.fasta
# Option settings: hmmsearch --domtblout /Users/catrionaharrison/Documents/Bioinformatics/rp2/Data/genomes/busco/Busco_a99/run_chlorophyta_odb10/hmmer_output/initial_run_results/142at3041.out --cpu 1 /Users/catrionaharrison/Documents/Bioinformatics/rp2/Data/genomes/busco/busco_downloads/lineages/chlorophyta_odb10/hmms/142at3041.hmm /Users/catrionaharrison/Documents/Bioinformatics/rp2/Data/genomes/busco/data/a99.prot.fasta 
# Current dir:     /Users/catrionaharrison/Documents/Bioinformatics/rp2/Data/genomes/busco
# Date:            Fri Jul 22 14:45:51 2022
# [ok]
