#                                                                            --- full sequence --- -------------- this domain -------------   hmm coord   ali coord   env coord
# target name        accession   tlen query name           accession   qlen   E-value  score  bias   #  of  c-Evalue  i-Evalue  score  bias  from    to  from    to  from    to  acc description of target
#------------------- ---------- ----- -------------------- ---------- ----- --------- ------ ----- --- --- --------- --------- ------ ----- ----- ----- ----- ----- ----- ----- ---- ---------------------
scaffold13.g367.t1   -           2102 66at3041             -           1390         0 1358.3  57.2   1   9   8.2e-71   1.4e-67  227.1   3.8     1   219     3   248     3   255 0.90 -
scaffold13.g367.t1   -           2102 66at3041             -           1390         0 1358.3  57.2   2   9   3.1e-66   5.1e-63  211.9   9.9   214   456   271   540   267   559 0.90 -
scaffold13.g367.t1   -           2102 66at3041             -           1390         0 1358.3  57.2   3   9   3.7e-77   6.1e-74  248.1   1.5   437   630   609   816   604   819 0.92 -
scaffold13.g367.t1   -           2102 66at3041             -           1390         0 1358.3  57.2   4   9     3e-18   4.9e-15   53.0   0.1   623   682   832   895   829   900 0.90 -
scaffold13.g367.t1   -           2102 66at3041             -           1390         0 1358.3  57.2   5   9   1.9e-67   3.1e-64  216.0   6.3   680   896   922  1157   915  1163 0.89 -
scaffold13.g367.t1   -           2102 66at3041             -           1390         0 1358.3  57.2   6   9   2.6e-72   4.3e-69  232.1   0.1   900  1130  1226  1476  1189  1482 0.87 -
scaffold13.g367.t1   -           2102 66at3041             -           1390         0 1358.3  57.2   7   9     0.049        82   -0.8   0.0  1136  1150  1599  1613  1592  1645 0.87 -
scaffold13.g367.t1   -           2102 66at3041             -           1390         0 1358.3  57.2   8   9   1.9e-52   3.1e-49  166.3   0.0  1157  1300  1662  1835  1652  1866 0.85 -
scaffold13.g367.t1   -           2102 66at3041             -           1390         0 1358.3  57.2   9   9   7.7e-10   1.3e-06   25.1   0.0  1308  1369  1919  1990  1905  2003 0.81 -
scaffold2.g7207.t1   -           1110 66at3041             -           1390   0.00064   16.1  21.0   1   2   1.7e-06    0.0029   14.0   5.4   689   868    41   241    26   272 0.66 -
scaffold2.g7207.t1   -           1110 66at3041             -           1390   0.00064   16.1  21.0   2   2   0.00032      0.53    6.5   7.8   730   882   524   697   484   713 0.69 -
scaffold11.g3969.t1  -            989 66at3041             -           1390    0.0018   14.7   1.6   1   1   2.3e-06    0.0039   13.5   1.6   707   820    26   144    14   222 0.81 -
scaffold12.g8039.t1  -            941 66at3041             -           1390     0.058    9.6   0.0   1   1   6.1e-05       0.1    8.8   0.0   604   664   678   739   660   766 0.86 -
scaffold5.g858.t1    -            544 66at3041             -           1390     0.093    9.0   3.4   1   3   2.5e-05     0.042   10.1   0.6   699   777    81   159    69   217 0.83 -
scaffold5.g858.t1    -            544 66at3041             -           1390     0.093    9.0   3.4   2   3      0.27   4.5e+02   -3.2   0.0   712   746   378   412   375   433 0.81 -
scaffold5.g858.t1    -            544 66at3041             -           1390     0.093    9.0   3.4   3   3      0.22   3.6e+02   -2.9   0.1   461   506   437   484   416   487 0.81 -
#
# Program:         hmmsearch
# Version:         3.1b2 (February 2015)
# Pipeline mode:   SEARCH
# Query file:      /Users/catrionaharrison/Documents/Bioinformatics/rp2/Data/genomes/busco/busco_downloads/lineages/chlorophyta_odb10/hmms/66at3041.hmm
# Target file:     /Users/catrionaharrison/Documents/Bioinformatics/rp2/Data/genomes/busco/data/a99.prot.fasta
# Option settings: hmmsearch --domtblout /Users/catrionaharrison/Documents/Bioinformatics/rp2/Data/genomes/busco/Busco_a99/run_chlorophyta_odb10/hmmer_output/initial_run_results/66at3041.out --cpu 1 /Users/catrionaharrison/Documents/Bioinformatics/rp2/Data/genomes/busco/busco_downloads/lineages/chlorophyta_odb10/hmms/66at3041.hmm /Users/catrionaharrison/Documents/Bioinformatics/rp2/Data/genomes/busco/data/a99.prot.fasta 
# Current dir:     /Users/catrionaharrison/Documents/Bioinformatics/rp2/Data/genomes/busco
# Date:            Fri Jul 22 14:50:09 2022
# [ok]
